,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
66,2022-10-03 03:06:08,0.0,0.0,0.0,1.0,0.0,23.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.57
65,2022-10-03 03:09:08,0.0,0.0,0.0,1.0,0.0,23.26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.66
64,2022-10-03 03:12:08,0.0,0.0,0.0,1.0,0.0,23.87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.15
63,2022-10-03 03:15:08,0.0,0.0,0.0,1.0,0.0,22.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
62,2022-10-03 03:18:08,0.0,0.0,0.0,1.0,0.0,23.31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.17
61,2022-10-03 03:21:08,0.0,0.0,0.0,1.0,0.0,22.44,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
60,2022-10-03 03:24:08,0.0,0.0,0.0,1.0,0.0,23.23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.88
79,2022-10-03 03:27:08,0.0,0.0,0.0,1.0,0.0,22.91,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.21
78,2022-10-03 03:30:08,0.0,0.0,0.0,1.0,0.0,22.69,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.14
77,2022-10-03 03:33:08,0.0,0.0,0.0,1.0,0.0,23.62,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
76,2022-10-03 03:36:08,0.0,0.0,0.0,1.0,0.0,23.84,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,48.3
75,2022-10-03 03:39:08,0.0,0.0,0.0,1.0,0.0,23.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.42
74,2022-10-03 03:42:08,0.0,0.0,0.0,1.0,0.0,23.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.31
73,2022-10-03 03:45:08,0.0,0.0,0.0,1.0,0.0,23.82,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.95
72,2022-10-03 03:48:08,0.0,0.0,0.0,1.0,0.0,23.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.42
71,2022-10-03 03:51:08,0.0,0.0,0.0,1.0,0.0,23.83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
70,2022-10-03 03:54:08,0.0,0.0,0.0,1.0,0.0,24.04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.44
89,2022-10-03 03:57:08,0.0,0.0,0.0,1.0,0.0,23.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.18
88,2022-10-03 04:00:08,0.0,0.0,0.0,1.0,0.0,23.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
87,2022-10-03 04:03:08,0.0,0.0,0.0,1.0,0.0,24.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.59
86,2022-10-03 04:06:08,0.0,0.0,0.0,1.0,0.0,23.83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.91
85,2022-10-03 04:09:08,0.0,0.0,0.0,1.0,0.0,24.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
84,2022-10-03 04:12:08,0.0,0.0,0.0,1.0,0.0,23.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.94
83,2022-10-03 04:15:08,0.0,0.0,0.0,1.0,0.0,23.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.87
82,2022-10-03 04:18:08,0.0,0.0,0.0,1.0,0.0,24.06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.69
81,2022-10-03 04:21:08,0.0,0.0,0.0,1.0,0.0,22.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
80,2022-10-03 04:24:08,0.0,0.0,0.0,1.0,0.0,24.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.18
99,2022-10-03 04:27:08,0.0,0.0,0.0,1.0,0.0,22.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.69
98,2022-10-03 04:30:08,0.0,0.0,0.0,1.0,0.0,23.44,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.26
97,2022-10-03 04:33:08,0.0,0.0,0.0,1.0,0.0,22.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.8
96,2022-10-03 04:36:08,0.0,0.0,0.0,1.0,0.0,23.74,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.83
95,2022-10-03 04:39:08,0.0,0.0,0.0,1.0,0.0,22.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
94,2022-10-03 04:42:08,0.0,0.0,0.0,1.0,0.0,24.36,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
93,2022-10-03 04:45:08,0.0,0.0,0.0,1.0,0.0,23.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
92,2022-10-03 04:48:08,0.0,0.0,0.0,1.0,0.0,23.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
91,2022-10-03 04:51:08,0.0,0.0,0.0,1.0,0.0,23.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.47
90,2022-10-03 04:54:08,0.0,0.0,0.0,1.0,0.0,23.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.1
109,2022-10-03 04:57:08,0.0,0.0,0.0,1.0,0.0,24.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.02
108,2022-10-03 05:00:08,0.0,0.0,0.0,1.0,0.0,24.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.42
107,2022-10-03 05:03:08,0.0,0.0,0.0,1.0,0.0,23.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
106,2022-10-03 05:06:08,0.0,0.0,0.0,1.0,0.0,24.28,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.3
105,2022-10-03 05:09:08,0.0,0.0,0.0,1.0,0.0,23.62,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
104,2022-10-03 05:12:08,0.0,0.0,0.0,1.0,0.0,23.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.63
103,2022-10-03 05:15:08,0.0,0.0,0.0,1.0,0.0,24.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
102,2022-10-03 05:18:08,0.0,0.0,0.0,1.0,0.0,23.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
101,2022-10-03 05:21:08,0.0,0.0,0.0,1.0,0.0,24.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
100,2022-10-03 05:24:08,0.0,0.0,0.0,1.0,0.0,24.28,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.89
119,2022-10-03 05:27:08,0.0,0.0,0.0,1.0,0.0,22.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
118,2022-10-03 05:30:08,0.0,0.0,0.0,1.0,0.0,24.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
117,2022-10-03 05:33:08,0.0,0.0,0.0,1.0,0.0,22.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
116,2022-10-03 05:36:08,0.0,0.0,0.0,1.0,0.0,23.68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.59
115,2022-10-03 05:39:08,0.0,0.0,0.0,1.0,0.0,22.56,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
114,2022-10-03 05:42:08,0.0,0.0,0.0,1.0,0.0,23.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,46.15
113,2022-10-03 05:45:08,0.0,0.0,0.0,1.0,0.0,23.79,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.38
112,2022-10-03 05:48:08,0.0,0.0,0.0,1.0,0.0,23.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,44.36
111,2022-10-03 05:51:08,0.0,0.0,0.0,1.0,0.0,23.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,47.57
110,2022-10-03 05:54:08,0.0,0.0,0.0,1.0,0.0,23.56,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.3
129,2022-10-03 05:57:08,0.0,0.0,0.0,1.0,0.0,23.74,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
128,2022-10-03 06:00:08,0.0,0.0,0.0,1.0,0.0,24.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
127,2022-10-03 06:03:08,0.0,0.0,0.0,1.0,0.0,24.33,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,0.0
126,2022-10-03 06:06:08,0.0,0.0,0.0,1.0,0.0,24.09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16220232,1.0,45.9
