,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
8,2022-10-02 23:57:26,252.16,5905.53,251.21,0.5,0.26,252.93,65.74,5780.48,0.3,180.2,0.37,8507.76,0.26,165.28,0.2,43200007,0.33,50.04
7,2022-10-03 00:00:26,252.26,5905.54,251.7,0.5,0.26,253.29,65.89,5780.48,0.3,180.67,0.37,8507.76,0.26,165.73,0.2,43200007,0.32,50.02
6,2022-10-03 00:03:26,251.79,5905.55,250.82,0.5,0.26,252.55,65.08,5780.49,0.3,179.12,0.37,8507.77,0.26,164.39,0.2,43200007,0.32,49.92
5,2022-10-03 00:06:26,251.74,5905.56,251.06,0.5,0.26,252.5,65.26,5780.49,0.3,179.01,0.37,8507.78,0.26,164.21,0.2,43200007,0.32,49.92
4,2022-10-03 00:09:26,251.89,5905.57,250.75,0.5,0.26,252.83,65.54,5780.49,0.3,179.54,0.37,8507.79,0.26,164.66,0.2,43200007,0.32,49.99
3,2022-10-03 00:12:26,252.4,5905.57,251.32,0.5,0.26,253.02,65.68,5780.5,0.3,180.21,0.37,8507.8,0.26,165.31,0.2,43200007,0.32,50.01
2,2022-10-03 00:15:26,252.05,5905.58,251.55,0.5,0.26,253.37,65.68,5780.5,0.3,180.4,0.37,8507.81,0.26,165.51,0.2,43200007,0.32,49.99
1,2022-10-03 00:18:26,252.48,5905.59,251.48,0.5,0.26,253.22,65.62,5780.5,0.3,180.21,0.37,8507.82,0.26,165.33,0.2,43200007,0.33,49.91
0,2022-10-03 00:21:26,251.83,5905.6,251.35,0.5,0.26,252.74,65.55,5780.51,0.3,179.51,0.37,8507.83,0.26,164.63,0.2,43200007,0.33,49.9
18,2022-10-03 00:27:26,252.45,5905.62,251.47,0.04,0.32,253.23,14.15,5780.51,0.06,254.47,0.01,8507.85,0.33,253.21,0.35,43200007,0.07,49.97
17,2022-10-03 00:30:26,252.6,5905.64,251.73,0.04,0.32,253.67,10.54,5780.51,0.05,255.04,0.02,8507.86,0.35,253.95,0.35,43200007,0.04,49.99
16,2022-10-03 00:33:26,252.9,5905.65,251.61,0.05,0.32,253.52,13.76,5780.51,0.06,260.92,0.02,8507.88,0.35,259.67,0.36,43200007,0.05,49.99
15,2022-10-03 00:36:26,253.27,5905.66,252.36,0.06,0.33,254.08,14.98,5780.51,0.07,263.63,0.03,8507.89,0.35,262.3,0.36,43200007,0.04,49.99
14,2022-10-03 00:39:26,252.9,5905.67,251.82,0.5,0.26,253.45,66.15,5780.51,0.3,181.61,0.37,8507.9,0.26,166.62,0.2,43200007,0.32,49.99
13,2022-10-03 00:42:26,253.07,5905.68,252.02,0.5,0.26,254.07,66.22,5780.52,0.3,182.03,0.37,8507.91,0.26,167.03,0.2,43200007,0.32,50.02
12,2022-10-03 00:45:26,253.28,5905.69,252.25,0.5,0.26,254.04,66.21,5780.52,0.3,182.24,0.37,8507.92,0.26,167.24,0.2,43200007,0.32,49.97
11,2022-10-03 00:48:26,252.94,5905.7,252.06,0.5,0.26,253.86,66.21,5780.52,0.3,181.36,0.37,8507.93,0.26,166.34,0.2,43200007,0.32,49.94
10,2022-10-03 00:51:26,253.65,5905.7,252.78,0.5,0.26,254.3,66.48,5780.53,0.3,182.12,0.37,8507.94,0.26,167.03,0.2,43200007,0.33,49.98
9,2022-10-03 00:54:26,254.08,5905.71,253.05,0.47,0.26,254.74,65.11,5780.53,0.3,183.31,0.36,8507.94,0.26,169.08,0.2,43200007,0.32,50.02
27,2022-10-03 00:57:26,253.14,5905.72,252.03,0.5,0.26,253.7,66.17,5780.53,0.3,181.78,0.37,8507.95,0.26,166.77,0.2,43200007,0.32,50.02
26,2022-10-03 01:00:26,253.23,5905.73,252.3,0.5,0.26,254.16,66.36,5780.54,0.3,182.27,0.37,8507.96,0.26,167.23,0.2,43200007,0.32,50.02
25,2022-10-03 01:03:26,252.89,5905.74,251.82,0.5,0.26,253.92,66.06,5780.54,0.3,181.25,0.37,8507.97,0.26,166.26,0.2,43200007,0.33,49.94
24,2022-10-03 01:06:26,252.45,5905.75,251.55,0.5,0.26,253.37,65.7,5780.54,0.3,180.4,0.37,8507.98,0.26,165.49,0.2,43200007,0.33,49.89
23,2022-10-03 01:12:26,253.12,5905.77,252.23,0.04,0.32,253.99,12.84,5780.54,0.05,254.79,0.01,8508.01,0.34,253.6,0.35,43200007,0.06,49.9
22,2022-10-03 01:15:26,253.07,5905.78,252.12,0.04,0.31,253.95,10.76,5780.54,0.04,254.31,0.01,8508.02,0.35,253.2,0.34,43200007,0.04,49.88
21,2022-10-03 01:18:26,253.24,5905.8,252.45,0.06,0.32,254.34,13.59,5780.54,0.06,261.15,0.02,8508.03,0.35,259.91,0.36,43200007,0.05,49.9
20,2022-10-03 01:21:26,253.84,5905.81,252.99,0.06,0.32,254.49,13.31,5780.55,0.06,263.42,0.03,8508.04,0.35,262.17,0.36,43200007,0.04,49.9
19,2022-10-03 01:24:26,253.49,5905.82,252.7,0.45,0.26,254.44,62.99,5780.55,0.3,183.0,0.35,8508.05,0.27,169.62,0.2,43200007,0.31,49.92
36,2022-10-03 01:27:26,254.1,5905.83,253.53,0.47,0.26,255.51,65.84,5780.55,0.31,184.08,0.36,8508.06,0.26,169.63,0.2,43200007,0.32,49.96
35,2022-10-03 01:30:26,254.35,5905.83,253.22,0.5,0.26,255.24,66.77,5780.56,0.3,183.47,0.37,8508.07,0.26,168.33,0.2,43200007,0.32,49.94
34,2022-10-03 01:33:26,254.32,5905.84,253.05,0.5,0.26,254.99,66.59,5780.56,0.3,182.96,0.37,8508.08,0.26,167.87,0.2,43200007,0.32,49.9
33,2022-10-03 01:36:26,253.83,5905.85,252.83,0.5,0.26,254.94,66.38,5780.56,0.3,182.77,0.37,8508.09,0.26,167.73,0.2,43200007,0.32,49.94
32,2022-10-03 01:39:26,254.06,5905.86,253.02,0.5,0.26,254.93,66.62,5780.56,0.3,182.98,0.37,8508.1,0.26,167.87,0.2,43200007,0.32,49.92
31,2022-10-03 01:42:26,254.43,5905.87,253.59,0.5,0.26,255.42,66.81,5780.57,0.3,183.57,0.37,8508.11,0.26,168.43,0.2,43200007,0.32,49.94
30,2022-10-03 01:45:26,254.72,5905.88,253.55,0.5,0.26,255.45,67.18,5780.57,0.3,184.1,0.37,8508.12,0.26,168.86,0.2,43200007,0.32,49.99
29,2022-10-03 01:48:26,254.84,5905.88,253.97,0.5,0.26,255.87,67.42,5780.57,0.31,184.38,0.37,8508.13,0.26,169.07,0.2,43200007,0.32,49.98
28,2022-10-03 01:51:26,255.46,5905.89,254.61,0.43,0.26,256.49,61.48,5780.58,0.28,188.1,0.33,8508.14,0.27,175.53,0.2,43200007,0.3,50.04
46,2022-10-03 01:57:26,255.37,5905.92,254.32,0.04,0.33,256.24,14.99,5780.58,0.06,258.29,0.01,8508.16,0.33,256.97,0.35,43200007,0.08,49.99
45,2022-10-03 02:00:26,254.95,5905.93,254.12,0.05,0.33,256.08,15.36,5780.58,0.06,262.11,0.02,8508.18,0.34,260.78,0.36,43200007,0.07,49.99
44,2022-10-03 02:03:26,255.5,5905.94,254.51,0.05,0.32,256.51,11.9,5780.58,0.05,263.63,0.02,8508.19,0.35,262.47,0.35,43200007,0.04,50.03
43,2022-10-03 02:06:26,254.92,5905.96,254.18,0.46,0.26,256.08,64.65,5780.58,0.3,184.75,0.35,8508.2,0.26,170.81,0.2,43200007,0.32,49.98
42,2022-10-03 02:09:26,255.01,5905.97,254.19,0.46,0.26,256.03,64.95,5780.59,0.3,184.92,0.36,8508.21,0.26,170.87,0.2,43200007,0.32,49.94
41,2022-10-03 02:12:26,255.59,5905.97,255.0,0.46,0.26,256.76,65.23,5780.59,0.3,186.2,0.35,8508.22,0.27,172.12,0.2,43200007,0.32,50.0
40,2022-10-03 02:15:26,255.75,5905.98,254.83,0.46,0.26,256.7,65.33,5780.59,0.3,186.8,0.35,8508.23,0.27,172.71,0.2,43200007,0.32,50.02
39,2022-10-03 02:18:26,255.61,5905.99,254.8,0.46,0.26,256.72,65.36,5780.59,0.3,186.91,0.35,8508.24,0.27,172.84,0.2,43200007,0.32,50.03
38,2022-10-03 02:21:26,255.77,5906.0,255.14,0.46,0.26,256.96,65.86,5780.6,0.3,187.26,0.36,8508.25,0.27,173.03,0.2,43200007,0.32,50.01
37,2022-10-03 02:24:26,256.07,5906.01,255.08,0.46,0.26,257.07,65.68,5780.6,0.3,187.59,0.35,8508.26,0.27,173.42,0.2,43200007,0.32,50.01
55,2022-10-03 02:27:26,256.31,5906.02,255.58,0.46,0.26,257.32,66.01,5780.6,0.3,188.04,0.36,8508.27,0.27,173.76,0.2,43200007,0.32,50.0
54,2022-10-03 02:30:26,256.25,5906.03,255.41,0.46,0.26,257.37,65.71,5780.61,0.29,187.27,0.35,8508.28,0.27,173.06,0.2,43200007,0.33,49.98
53,2022-10-03 02:33:26,255.58,5906.04,254.9,0.46,0.26,256.8,65.34,5780.61,0.3,186.18,0.35,8508.29,0.27,172.05,0.2,43200007,0.32,49.96
52,2022-10-03 02:36:26,255.44,5906.04,254.49,0.01,0.31,256.52,7.17,5780.61,0.01,247.14,0.02,8508.3,0.34,246.09,0.32,43200007,0.06,49.98
51,2022-10-03 02:42:26,255.44,5906.07,254.51,0.04,0.31,256.52,10.22,5780.62,0.03,257.58,0.01,8508.32,0.35,256.48,0.34,43200007,0.05,50.02
50,2022-10-03 02:45:26,254.99,5906.08,254.08,0.04,0.32,256.06,11.87,5780.62,0.05,260.5,0.01,8508.33,0.35,259.34,0.35,43200007,0.05,49.98
49,2022-10-03 02:48:26,255.14,5906.1,254.36,0.05,0.32,256.44,10.58,5780.62,0.04,264.6,0.02,8508.35,0.37,263.45,0.35,43200007,0.03,49.95
48,2022-10-03 02:51:26,255.52,5906.11,254.56,0.46,0.26,256.71,65.6,5780.62,0.3,186.67,0.36,8508.36,0.27,172.45,0.2,43200007,0.32,50.02
47,2022-10-03 02:54:26,255.77,5906.12,254.89,0.46,0.26,256.96,65.37,5780.62,0.3,186.62,0.35,8508.37,0.27,172.51,0.2,43200007,0.32,50.03
64,2022-10-03 02:57:05,256.26,5906.12,255.2,0.46,0.26,257.42,65.78,5780.62,0.3,187.33,0.36,8508.37,0.27,173.08,0.2,43200007,0.32,50.03
63,2022-10-03 03:00:26,255.8,5906.13,254.82,0.46,0.26,256.93,65.7,5780.63,0.3,186.29,0.36,8508.39,0.26,172.01,0.2,43200007,0.32,50.01
62,2022-10-03 03:03:26,256.0,5906.14,255.06,0.46,0.26,256.95,65.64,5780.63,0.29,186.93,0.36,8508.4,0.27,172.73,0.2,43200007,0.32,49.99
61,2022-10-03 03:06:26,255.76,5906.15,254.76,0.46,0.26,256.96,65.3,5780.63,0.29,186.11,0.35,8508.41,0.26,171.96,0.2,43200007,0.32,49.96
60,2022-10-03 03:09:26,255.69,5906.16,254.86,0.46,0.26,257.02,65.71,5780.64,0.29,186.35,0.36,8508.42,0.26,172.05,0.2,43200007,0.33,49.99
59,2022-10-03 03:12:26,255.88,5906.17,255.01,0.47,0.26,257.12,65.65,5780.64,0.29,186.61,0.36,8508.42,0.26,172.34,0.2,43200007,0.32,49.99
58,2022-10-03 03:15:26,255.94,5906.18,254.82,0.46,0.26,256.99,65.71,5780.64,0.3,186.8,0.36,8508.43,0.27,172.55,0.2,43200007,0.32,49.99
57,2022-10-03 03:18:26,255.99,5906.19,255.02,0.46,0.26,257.19,65.48,5780.65,0.29,186.86,0.35,8508.44,0.27,172.7,0.2,43200007,0.32,49.99
56,2022-10-03 03:21:26,256.19,5906.19,255.39,0.0,0.32,257.17,7.96,5780.65,0.02,250.51,0.02,8508.45,0.33,248.58,0.33,43200007,0.07,49.99
73,2022-10-03 03:30:26,256.16,5906.23,255.33,0.03,0.33,257.18,13.69,5780.65,0.07,260.13,0.01,8508.49,0.33,258.87,0.35,43200007,0.06,49.88
72,2022-10-03 03:33:26,255.49,5906.25,254.56,0.02,0.34,256.32,11.61,5780.65,0.07,260.98,0.02,8508.5,0.34,259.8,0.35,43200007,0.04,49.86
71,2022-10-03 03:36:26,256.37,5906.26,255.34,0.46,0.26,257.15,65.68,5780.65,0.29,187.14,0.36,8508.52,0.27,172.89,0.2,43200007,0.32,49.94
70,2022-10-03 03:39:26,256.34,5906.27,255.34,0.46,0.26,257.4,65.57,5780.66,0.29,187.23,0.35,8508.53,0.27,173.07,0.2,43200007,0.32,49.96
69,2022-10-03 03:42:26,256.55,5906.28,256.04,0.45,0.26,257.73,65.48,5780.66,0.29,188.3,0.35,8508.54,0.27,174.25,0.2,43200007,0.32,49.96
68,2022-10-03 03:45:26,256.71,5906.28,255.85,0.46,0.26,257.89,65.99,5780.66,0.3,188.13,0.35,8508.55,0.27,173.85,0.2,43200007,0.32,49.93
67,2022-10-03 03:48:26,256.87,5906.29,255.92,0.46,0.26,257.97,66.03,5780.67,0.3,188.51,0.35,8508.55,0.27,174.26,0.2,43200007,0.32,49.95
66,2022-10-03 03:51:26,256.13,5906.3,255.29,0.46,0.26,257.34,65.56,5780.67,0.29,187.15,0.35,8508.56,0.27,172.99,0.2,43200007,0.32,49.93
65,2022-10-03 03:54:26,256.17,5906.31,255.21,0.46,0.26,257.42,65.67,5780.67,0.3,187.0,0.36,8508.57,0.27,172.78,0.2,43200007,0.32,49.93
82,2022-10-03 03:57:26,256.18,5906.32,255.34,0.46,0.26,257.29,65.93,5780.68,0.29,187.48,0.36,8508.58,0.27,173.17,0.2,43200007,0.32,49.97
81,2022-10-03 04:00:26,256.8,5906.33,255.65,0.46,0.26,257.86,66.08,5780.68,0.29,188.45,0.35,8508.59,0.27,174.11,0.2,43200007,0.32,50.03
80,2022-10-03 04:03:26,256.87,5906.34,255.82,0.46,0.27,257.92,66.08,5780.68,0.29,188.99,0.35,8508.6,0.27,174.72,0.2,43200007,0.32,50.02
79,2022-10-03 04:06:26,256.93,5906.35,255.77,0.02,0.33,257.93,12.33,5780.69,0.05,247.02,0.02,8508.61,0.32,245.01,0.32,43200007,0.08,50.0
78,2022-10-03 04:12:26,255.57,5906.37,254.73,0.01,0.34,256.79,11.14,5780.69,0.08,254.99,0.01,8508.64,0.32,253.82,0.34,43200007,0.05,49.9
77,2022-10-03 04:15:26,256.21,5906.38,255.15,0.01,0.34,257.45,13.49,5780.69,0.08,259.21,0.01,8508.65,0.33,257.93,0.34,43200007,0.06,49.98
76,2022-10-03 04:18:26,256.4,5906.4,255.48,0.02,0.34,257.63,13.39,5780.69,0.08,261.34,0.02,8508.66,0.33,260.07,0.35,43200007,0.05,50.02
75,2022-10-03 04:21:26,256.63,5906.41,255.51,0.46,0.26,257.73,65.82,5780.69,0.29,188.45,0.35,8508.68,0.27,174.22,0.2,43200007,0.32,50.01
74,2022-10-03 04:24:26,256.67,5906.42,255.64,0.46,0.26,257.9,65.92,5780.69,0.29,188.63,0.35,8508.68,0.27,174.38,0.2,43200007,0.32,49.97
91,2022-10-03 04:27:26,256.3,5906.43,255.58,0.46,0.26,257.53,65.57,5780.7,0.29,187.77,0.35,8508.69,0.27,173.64,0.2,43200007,0.32,49.94
90,2022-10-03 04:30:26,256.49,5906.43,255.72,0.46,0.26,257.81,65.76,5780.7,0.29,188.53,0.35,8508.7,0.27,174.38,0.2,43200007,0.32,50.03
89,2022-10-03 04:33:26,256.34,5906.44,255.19,0.46,0.26,257.25,65.48,5780.7,0.29,187.62,0.35,8508.71,0.27,173.5,0.2,43200007,0.32,49.98
88,2022-10-03 04:36:26,255.88,5906.45,254.78,0.46,0.26,256.8,65.22,5780.71,0.29,186.74,0.35,8508.72,0.26,172.65,0.2,43200007,0.32,49.94
87,2022-10-03 04:39:26,256.21,5906.46,255.29,0.46,0.26,257.27,65.66,5780.71,0.29,187.72,0.35,8508.73,0.27,173.54,0.2,43200007,0.32,49.97
86,2022-10-03 04:42:26,256.29,5906.47,255.35,0.46,0.26,257.32,65.72,5780.71,0.29,187.92,0.35,8508.74,0.27,173.7,0.2,43200007,0.32,49.99
85,2022-10-03 04:45:26,256.2,5906.48,255.37,0.46,0.26,257.46,65.81,5780.72,0.29,187.58,0.35,8508.75,0.27,173.3,0.2,43200007,0.32,49.99
84,2022-10-03 04:48:26,255.99,5906.49,255.18,0.47,0.26,257.23,66.07,5780.72,0.29,187.52,0.36,8508.76,0.27,173.15,0.2,43200007,0.32,50.05
83,2022-10-03 04:51:26,255.5,5906.5,254.74,0.01,0.32,256.82,8.96,5780.72,0.04,246.58,0.01,8508.77,0.32,244.72,0.32,43200007,0.06,49.99
101,2022-10-03 04:57:26,255.55,5906.52,254.78,0.0,0.33,256.93,8.7,5780.72,0.06,252.84,0.01,8508.79,0.33,251.78,0.33,43200007,0.04,49.99
100,2022-10-03 05:00:26,255.28,5906.53,254.65,0.01,0.33,256.59,9.66,5780.72,0.06,256.84,0.01,8508.81,0.34,255.75,0.34,43200007,0.03,50.06
99,2022-10-03 05:03:26,255.23,5906.55,254.48,0.03,0.34,256.6,12.14,5780.72,0.08,259.99,0.02,8508.82,0.34,258.79,0.34,43200007,0.04,50.01
98,2022-10-03 05:06:26,255.47,5906.56,254.45,0.46,0.26,256.35,64.99,5780.72,0.29,185.64,0.35,8508.83,0.26,171.57,0.2,43200007,0.32,49.94
97,2022-10-03 05:09:26,255.71,5906.57,254.85,0.46,0.26,256.83,65.46,5780.73,0.29,186.26,0.36,8508.84,0.26,172.05,0.2,43200007,0.33,49.99
96,2022-10-03 05:12:26,255.1,5906.58,254.07,0.46,0.26,255.67,64.86,5780.73,0.29,185.15,0.35,8508.85,0.26,171.11,0.2,43200007,0.32,49.98
95,2022-10-03 05:15:26,255.03,5906.58,254.03,0.46,0.26,256.06,64.82,5780.73,0.29,185.2,0.35,8508.86,0.26,171.19,0.2,43200007,0.32,50.0
94,2022-10-03 05:18:26,254.1,5906.59,253.33,0.46,0.26,255.27,64.71,5780.74,0.3,184.1,0.36,8508.87,0.26,170.07,0.2,43200007,0.32,50.03
93,2022-10-03 05:21:26,253.83,5906.6,253.05,0.46,0.26,255.18,64.42,5780.74,0.29,183.79,0.35,8508.88,0.26,169.84,0.2,43200007,0.32,49.98
92,2022-10-03 05:24:26,254.13,5906.61,253.0,0.5,0.26,255.03,66.4,5780.74,0.29,183.62,0.37,8508.89,0.26,168.6,0.2,43200007,0.32,49.94
111,2022-10-03 05:27:26,253.55,5906.62,252.57,0.5,0.26,254.55,66.34,5780.75,0.3,182.8,0.37,8508.9,0.26,167.78,0.2,43200007,0.32,49.98
110,2022-10-03 05:30:26,254.14,5906.63,253.22,0.47,0.26,255.38,64.91,5780.75,0.3,184.11,0.36,8508.91,0.26,169.97,0.2,43200007,0.32,50.05
109,2022-10-03 05:33:26,253.6,5906.64,252.83,0.5,0.26,254.68,66.01,5780.75,0.3,183.21,0.37,8508.92,0.26,168.32,0.2,43200007,0.32,50.04
108,2022-10-03 05:36:26,254.03,5906.64,252.84,0.02,0.33,254.75,10.88,5780.76,0.05,243.75,0.01,8508.93,0.32,241.87,0.32,43200007,0.06,50.01
107,2022-10-03 05:39:26,253.89,5906.66,252.88,0.0,0.33,255.04,10.05,5780.76,0.07,248.87,0.01,8508.94,0.32,247.76,0.33,43200007,0.05,49.99
106,2022-10-03 05:42:26,253.06,5906.67,251.74,0.01,0.34,253.55,13.01,5780.76,0.09,247.4,0.01,8508.95,0.31,245.27,0.33,43200007,0.06,49.99
105,2022-10-03 05:45:26,253.47,5906.68,252.28,0.01,0.34,254.38,11.76,5780.76,0.08,251.97,0.02,8508.96,0.32,250.78,0.34,43200007,0.05,50.04
104,2022-10-03 05:48:26,252.89,5906.69,252.01,0.02,0.34,253.82,11.48,5780.76,0.09,253.22,0.03,8508.97,0.33,252.01,0.34,43200007,0.03,50.02
103,2022-10-03 05:51:26,252.29,5906.71,251.29,0.5,0.26,253.12,65.21,5780.76,0.29,180.75,0.37,8508.99,0.26,166.01,0.2,43200007,0.32,49.95
102,2022-10-03 05:54:26,252.32,5906.71,251.31,0.5,0.26,253.39,65.54,5780.76,0.29,180.76,0.37,8509.0,0.26,165.91,0.2,43200007,0.33,49.99
120,2022-10-03 05:57:26,252.78,5906.72,251.27,0.5,0.26,253.28,65.72,5780.77,0.29,181.35,0.37,8509.0,0.26,166.47,0.2,43200007,0.33,50.07
119,2022-10-03 06:00:26,252.82,5906.73,251.57,0.5,0.26,253.49,65.84,5780.77,0.29,181.59,0.37,8509.01,0.26,166.67,0.2,43200007,0.33,50.09
118,2022-10-03 06:03:26,251.95,5906.74,250.6,0.5,0.26,252.58,65.36,5780.77,0.29,179.87,0.37,8509.02,0.26,165.05,0.2,43200007,0.33,50.07
117,2022-10-03 06:06:26,251.2,5906.75,249.67,0.5,0.26,251.84,64.87,5780.78,0.29,178.24,0.37,8509.03,0.26,163.52,0.2,43200007,0.33,49.99
116,2022-10-03 06:09:26,250.73,5906.75,249.43,0.5,0.26,251.3,64.65,5780.78,0.29,177.35,0.37,8509.04,0.26,162.66,0.2,43200007,0.33,49.97
115,2022-10-03 06:12:26,250.47,5906.76,248.97,0.5,0.26,250.73,64.16,5780.78,0.29,176.75,0.37,8509.05,0.26,162.2,0.2,43200007,0.33,49.97
114,2022-10-03 06:15:26,250.91,5906.77,249.39,0.5,0.26,251.01,64.57,5780.79,0.29,177.57,0.37,8509.06,0.26,162.92,0.2,43200007,0.33,50.04
113,2022-10-03 06:18:26,250.4,5906.78,248.78,0.5,0.26,250.71,64.48,5780.79,0.3,176.73,0.37,8509.07,0.26,162.08,0.2,43200007,0.33,50.04
112,2022-10-03 06:24:26,249.81,5906.8,248.15,0.0,0.34,250.36,16.4,5780.79,0.1,243.21,0.01,8509.09,0.3,241.66,0.34,43200007,0.1,49.97
130,2022-10-03 06:27:26,249.8,5906.81,248.46,0.0,0.34,250.29,13.88,5780.79,0.1,242.66,0.02,8509.1,0.3,241.29,0.33,43200007,0.07,50.03
129,2022-10-03 06:30:26,250.16,5906.82,248.77,0.0,0.34,250.49,14.0,5780.79,0.11,243.64,0.02,8509.11,0.3,242.23,0.34,43200007,0.06,50.04
128,2022-10-03 06:33:26,249.53,5906.84,248.4,0.02,0.34,250.11,15.26,5780.8,0.12,247.43,0.03,8509.13,0.31,245.97,0.34,43200007,0.05,50.03
127,2022-10-03 06:36:26,249.77,5906.85,248.13,0.5,0.25,249.87,64.08,5780.8,0.29,175.64,0.37,8509.14,0.26,161.08,0.2,43200007,0.33,50.01
126,2022-10-03 06:39:26,249.12,5906.86,247.9,0.5,0.25,249.81,63.84,5780.8,0.3,175.15,0.37,8509.15,0.26,160.66,0.2,43200007,0.33,49.99
125,2022-10-03 06:42:26,249.11,5906.86,247.93,0.5,0.25,250.22,63.74,5780.8,0.29,175.29,0.37,8509.15,0.26,160.83,0.2,43200007,0.33,50.02
124,2022-10-03 06:45:26,248.55,5906.87,246.94,0.5,0.25,249.15,63.32,5780.81,0.3,173.69,0.37,8509.16,0.25,159.32,0.19,43200007,0.33,49.97
123,2022-10-03 06:48:26,248.76,5906.88,247.37,0.5,0.26,249.09,63.86,5780.81,0.3,175.09,0.37,8509.17,0.26,160.59,0.2,43200007,0.33,50.03
122,2022-10-03 06:51:26,248.92,5906.89,247.85,0.5,0.25,249.41,63.85,5780.81,0.3,175.21,0.37,8509.18,0.26,160.72,0.2,43200007,0.33,50.0
121,2022-10-03 06:54:26,248.52,5906.9,247.2,0.5,0.25,248.79,63.49,5780.82,0.3,173.73,0.37,8509.19,0.25,159.31,0.19,43200007,0.33,49.98
139,2022-10-03 06:57:26,248.71,5906.9,247.28,0.5,0.26,249.28,63.65,5780.82,0.3,175.23,0.37,8509.2,0.26,160.82,0.2,43200007,0.32,49.96
138,2022-10-03 07:00:26,248.81,5906.91,247.45,0.5,0.25,249.84,63.73,5780.82,0.3,174.62,0.37,8509.21,0.25,160.14,0.2,43200007,0.33,50.01
137,2022-10-03 07:03:26,249.33,5906.92,247.42,0.5,0.25,249.7,64.09,5780.83,0.3,174.96,0.37,8509.22,0.26,160.39,0.2,43200007,0.33,50.04
136,2022-10-03 07:09:26,248.09,5906.94,246.85,0.0,0.32,248.98,8.99,5780.83,0.07,241.68,0.01,8509.24,0.32,240.63,0.33,43200007,0.04,49.94
135,2022-10-03 07:12:26,248.03,5906.95,246.59,0.01,0.33,248.74,10.81,5780.83,0.09,244.19,0.02,8509.25,0.32,243.04,0.33,43200007,0.04,49.98
134,2022-10-03 07:15:26,248.22,5906.96,246.65,0.01,0.34,248.88,10.11,5780.83,0.09,245.4,0.03,8509.26,0.32,244.24,0.33,43200007,0.02,50.03
133,2022-10-03 07:18:26,247.1,5906.98,245.93,0.01,0.34,248.31,9.94,5780.83,0.09,247.37,0.03,8509.27,0.33,246.21,0.34,43200007,0.02,50.01
132,2022-10-03 07:21:26,247.88,5906.99,246.72,0.5,0.25,248.69,63.12,5780.83,0.3,173.5,0.37,8509.28,0.25,159.19,0.19,43200007,0.32,50.03
131,2022-10-03 07:24:26,247.94,5907.0,246.51,0.5,0.25,248.69,63.07,5780.83,0.3,172.7,0.37,8509.29,0.25,158.37,0.19,43200007,0.33,49.97
149,2022-10-03 07:27:26,247.93,5907.0,246.8,0.5,0.25,248.79,63.28,5780.84,0.3,173.38,0.37,8509.3,0.25,159.02,0.19,43200007,0.33,50.01
148,2022-10-03 07:30:26,246.76,5907.01,245.59,0.5,0.25,247.92,62.76,5780.84,0.3,171.72,0.37,8509.31,0.25,157.46,0.19,43200007,0.33,49.99
147,2022-10-03 07:33:26,247.25,5907.02,245.93,0.5,0.25,247.88,62.89,5780.84,0.3,172.57,0.37,8509.32,0.25,158.29,0.19,43200007,0.33,49.99
146,2022-10-03 07:36:26,246.46,5907.03,245.14,0.5,0.25,247.65,62.47,5780.85,0.3,171.43,0.37,8509.33,0.25,157.25,0.19,43200007,0.33,49.98
145,2022-10-03 07:39:26,246.82,5907.03,245.46,0.46,0.26,247.51,61.97,5780.85,0.29,177.35,0.35,8509.34,0.26,163.99,0.2,43200007,0.32,50.01
144,2022-10-03 07:42:26,246.85,5907.04,245.11,0.5,0.25,247.29,62.72,5780.85,0.3,171.6,0.37,8509.34,0.25,157.34,0.19,43200007,0.33,50.01
143,2022-10-03 07:45:26,246.0,5907.05,244.87,0.5,0.25,246.61,62.06,5780.86,0.3,170.75,0.37,8509.35,0.25,156.7,0.19,43200007,0.32,49.99
142,2022-10-03 07:48:26,247.0,5907.06,245.26,0.5,0.25,247.51,62.65,5780.86,0.3,171.62,0.37,8509.36,0.25,157.4,0.19,43200007,0.33,49.98
141,2022-10-03 07:51:26,247.2,5907.07,245.98,0.03,0.32,248.0,6.71,5780.86,0.05,234.09,0.01,8509.37,0.33,232.4,0.3,43200007,0.0,50.0
140,2022-10-03 07:54:06,247.1,5907.08,245.9,0.02,0.32,247.87,7.04,5780.86,0.06,236.47,0.01,8509.38,0.33,234.74,0.31,43200007,0.01,50.03
159,2022-10-03 07:57:26,247.47,5907.09,246.26,0.0,0.32,248.24,7.05,5780.86,0.07,236.38,0.02,8509.4,0.32,234.61,0.31,43200007,0.02,50.03
158,2022-10-03 08:00:26,247.97,5907.1,246.57,0.0,0.34,248.52,9.52,5780.86,0.09,243.83,0.03,8509.41,0.32,241.84,0.33,43200007,0.02,50.03
157,2022-10-03 08:03:26,247.72,5907.12,246.28,0.01,0.34,247.99,9.1,5780.86,0.09,243.13,0.03,8509.42,0.33,241.96,0.32,43200007,0.0,50.03
156,2022-10-03 08:06:26,247.2,5907.13,245.72,0.5,0.25,247.43,62.89,5780.86,0.3,172.32,0.37,8509.43,0.25,158.03,0.19,43200007,0.33,50.02
