,r_phase_pf,total_reactive_power,total_active_power,y_phase_pf,r_phase_current,total_real_energy,total_reactive_energy,total_apparent_power,frequency,b_phase_voltage,r_phase_voltage,total_pf,y_phase_current,timestamp,total_apparent_energy,serial_no,b_phase_current,b_phase_pf,y_phase_voltage
9,0.93,433.81,1121.48,1.0,5.25,797.38,287.76,1202.46,50.05,0.0,228.97,0.93,0.0,2022-10-02 23:57:27,850.08,40190085,0.0,1.0,0.0
8,0.77,23.56,29.09,1.0,0.16,797.4,287.77,37.58,50.02,0.0,237.25,0.78,0.0,2022-10-03 00:00:27,850.11,40190085,0.0,1.0,0.0
7,0.77,23.29,28.76,1.0,0.16,797.4,287.77,37.15,49.92,0.0,236.35,0.78,0.0,2022-10-03 00:03:27,850.11,40190085,0.0,1.0,0.0
6,0.92,470.52,1124.02,1.0,5.27,797.44,287.79,1218.53,49.92,0.0,231.08,0.92,0.0,2022-10-03 00:06:27,850.15,40190085,0.0,1.0,0.0
5,0.77,23.36,28.86,1.0,0.16,797.46,287.8,37.28,50.0,0.0,235.97,0.78,0.0,2022-10-03 00:09:27,850.17,40190085,0.0,1.0,0.0
4,0.78,23.28,28.86,1.0,0.16,797.46,287.8,37.23,50.01,0.0,235.62,0.78,0.0,2022-10-03 00:12:27,850.17,40190085,0.0,1.0,0.0
3,0.93,443.96,1117.34,1.0,5.22,797.5,287.81,1202.31,49.99,0.0,230.09,0.93,0.0,2022-10-03 00:15:27,850.21,40190085,0.0,1.0,0.0
2,0.78,22.79,28.4,1.0,0.16,797.52,287.82,36.56,49.91,0.0,232.54,0.78,0.0,2022-10-03 00:18:27,850.24,40190085,0.0,1.0,0.0
1,0.78,22.04,28.05,1.0,0.16,797.52,287.82,35.81,49.9,0.0,229.53,0.79,0.0,2022-10-03 00:21:27,850.24,40190085,0.0,1.0,0.0
0,0.94,417.44,1105.21,1.0,5.21,797.56,287.84,1181.42,49.94,0.0,226.96,0.94,0.0,2022-10-03 00:24:27,850.28,40190085,0.0,1.0,0.0
19,0.78,22.74,28.65,1.0,0.16,797.58,287.85,36.72,49.98,0.0,233.59,0.78,0.0,2022-10-03 00:27:27,850.3,40190085,0.0,1.0,0.0
18,0.78,22.65,28.15,1.0,0.16,797.58,287.85,36.27,50.0,0.0,232.59,0.78,0.0,2022-10-03 00:30:27,850.3,40190085,0.0,1.0,0.0
17,0.93,430.81,1115.86,1.0,5.25,797.62,287.86,1196.14,50.0,0.0,227.87,0.93,0.0,2022-10-03 00:33:27,850.34,40190085,0.0,1.0,0.0
16,0.78,22.37,28.09,1.0,0.16,797.64,287.87,36.05,49.99,0.0,231.06,0.78,0.0,2022-10-03 00:36:27,850.36,40190085,0.0,1.0,0.0
15,0.95,390.15,1187.48,1.0,5.56,797.64,287.87,1249.93,49.99,0.0,224.67,0.95,0.0,2022-10-03 00:39:27,850.37,40190085,0.0,1.0,0.0
14,0.79,22.17,29.19,1.0,0.16,797.69,287.89,36.79,50.01,0.0,229.95,0.8,0.0,2022-10-03 00:42:27,850.42,40190085,0.0,1.0,0.0
13,0.78,22.74,28.45,1.0,0.16,797.69,287.89,36.56,49.97,0.0,232.89,0.78,0.0,2022-10-03 00:45:27,850.43,40190085,0.0,1.0,0.0
12,0.94,398.51,1089.78,1.0,5.15,797.72,287.9,1160.35,49.95,0.0,225.25,0.94,0.0,2022-10-03 00:48:27,850.46,40190085,0.0,1.0,0.0
11,0.77,22.5,27.68,1.0,0.15,797.75,287.91,35.82,49.98,0.0,232.57,0.78,0.0,2022-10-03 00:51:27,850.49,40190085,0.0,1.0,0.0
10,0.89,430.34,856.85,1.0,4.19,797.75,287.91,958.84,50.01,0.0,228.71,0.89,0.0,2022-10-03 00:54:27,850.49,40190085,0.0,1.0,0.0
29,0.79,22.52,29.44,1.0,0.16,797.81,287.94,37.21,50.02,0.0,231.38,0.79,0.0,2022-10-03 00:57:27,850.55,40190085,0.0,1.0,0.0
28,0.78,22.19,27.97,1.0,0.16,797.81,287.94,35.84,50.02,0.0,229.75,0.78,0.0,2022-10-03 01:00:27,850.55,40190085,0.0,1.0,0.0
27,0.93,419.06,1099.49,1.0,5.19,797.84,287.95,1176.65,49.93,0.0,226.88,0.93,0.0,2022-10-03 01:03:27,850.58,40190085,0.0,1.0,0.0
26,0.77,22.44,27.74,1.0,0.15,797.87,287.96,35.83,49.89,0.0,232.03,0.78,0.0,2022-10-03 01:06:27,850.61,40190085,0.0,1.0,0.0
25,0.94,407.39,1102.24,1.0,5.2,797.88,287.96,1175.12,49.92,0.0,226.02,0.94,0.0,2022-10-03 01:09:27,850.63,40190085,0.0,1.0,0.0
24,0.77,22.67,27.74,1.0,0.15,797.93,287.98,35.97,49.9,0.0,232.65,0.77,0.0,2022-10-03 01:12:27,850.67,40190085,0.0,1.0,0.0
23,0.78,22.29,27.66,1.0,0.15,797.93,287.98,35.66,49.88,0.0,231.57,0.78,0.0,2022-10-03 01:15:27,850.68,40190085,0.0,1.0,0.0
22,0.93,445.89,1111.95,1.0,5.24,797.97,288.0,1198.02,49.9,0.0,228.76,0.93,0.0,2022-10-03 01:18:27,850.72,40190085,0.0,1.0,0.0
21,0.78,22.22,28.06,1.0,0.16,797.99,288.01,35.93,49.9,0.0,230.35,0.78,0.0,2022-10-03 01:21:27,850.74,40190085,0.0,1.0,0.0
20,0.93,433.38,1123.78,1.0,5.28,798.0,288.01,1204.45,49.93,0.0,228.28,0.93,0.0,2022-10-03 01:24:27,850.76,40190085,0.0,1.0,0.0
39,0.78,23.04,28.58,1.0,0.16,798.04,288.03,36.85,49.95,0.0,234.74,0.78,0.0,2022-10-03 01:27:27,850.8,40190085,0.0,1.0,0.0
38,0.77,22.77,27.89,1.0,0.15,798.05,288.03,36.15,49.94,0.0,233.84,0.77,0.0,2022-10-03 01:30:27,850.81,40190085,0.0,1.0,0.0
37,0.93,434.84,1119.12,1.0,5.25,798.1,288.05,1200.63,49.9,0.0,228.7,0.93,0.0,2022-10-03 01:33:27,850.86,40190085,0.0,1.0,0.0
36,0.77,22.46,27.77,1.0,0.15,798.11,288.05,35.86,49.94,0.0,231.95,0.78,0.0,2022-10-03 01:36:27,850.87,40190085,0.0,1.0,0.0
35,0.93,446.53,1108.14,1.0,5.2,798.14,288.07,1194.72,49.93,0.0,229.94,0.93,0.0,2022-10-03 01:39:27,850.91,40190085,0.0,1.0,0.0
34,0.78,21.85,27.5,1.0,0.15,798.17,288.08,35.26,49.94,0.0,228.96,0.78,0.0,2022-10-03 01:42:27,850.94,40190085,0.0,1.0,0.0
33,0.93,435.76,1095.05,1.0,5.14,798.19,288.09,1178.56,49.99,0.0,229.15,0.93,0.0,2022-10-03 01:45:27,850.96,40190085,0.0,1.0,0.0
32,0.77,22.3,27.59,1.0,0.15,798.22,288.1,35.62,49.98,0.0,231.3,0.78,0.0,2022-10-03 01:48:27,851.0,40190085,0.0,1.0,0.0
31,0.94,435.8,1179.24,1.0,5.48,798.23,288.11,1257.19,50.05,0.0,229.23,0.94,0.0,2022-10-03 01:51:27,851.01,40190085,0.0,1.0,0.0
30,0.78,22.73,29.05,1.0,0.16,798.28,288.12,37.03,50.01,0.0,234.36,0.79,0.0,2022-10-03 01:54:27,851.06,40190085,0.0,1.0,0.0
49,0.77,23.03,28.32,1.0,0.15,798.28,288.13,36.65,50.0,0.0,235.86,0.78,0.0,2022-10-03 01:57:27,851.06,40190085,0.0,1.0,0.0
48,0.94,415.35,1096.18,1.0,5.16,798.31,288.14,1172.23,50.0,0.0,227.23,0.94,0.0,2022-10-03 02:00:27,851.09,40190085,0.0,1.0,0.0
47,0.77,22.78,28.09,1.0,0.15,798.34,288.15,36.32,50.03,0.0,233.69,0.78,0.0,2022-10-03 02:03:27,851.12,40190085,0.0,1.0,0.0
46,0.93,442.82,1109.71,1.0,5.21,798.36,288.16,1194.81,49.98,0.0,229.25,0.93,0.0,2022-10-03 02:06:27,851.14,40190085,0.0,1.0,0.0
45,0.78,22.33,27.98,1.0,0.15,798.4,288.17,35.94,49.95,0.0,231.57,0.78,0.0,2022-10-03 02:09:27,851.19,40190085,0.0,1.0,0.0
44,0.77,22.83,28.13,1.0,0.15,798.4,288.17,36.38,50.01,0.0,234.38,0.78,0.0,2022-10-03 02:12:27,851.19,40190085,0.0,1.0,0.0
43,0.94,413.22,1107.4,1.0,5.19,798.44,288.19,1181.99,50.03,0.0,227.55,0.94,0.0,2022-10-03 02:15:27,851.23,40190085,0.0,1.0,0.0
42,0.77,22.84,28.01,1.0,0.15,798.46,288.2,36.29,50.02,0.0,235.04,0.77,0.0,2022-10-03 02:18:27,851.25,40190085,0.0,1.0,0.0
41,0.94,407.9,1092.82,1.0,5.17,798.49,288.21,1166.46,50.01,0.0,225.77,0.94,0.0,2022-10-03 02:21:27,851.28,40190085,0.0,1.0,0.0
40,0.77,23.17,28.04,1.0,0.15,798.51,288.22,36.52,50.01,0.0,235.63,0.77,0.0,2022-10-03 02:24:27,851.31,40190085,0.0,1.0,0.0
57,0.93,435.07,1102.11,1.0,5.18,798.53,288.23,1184.88,50.01,0.0,228.75,0.93,0.0,2022-10-03 02:27:27,851.33,40190085,0.0,1.0,0.0
56,0.77,23.0,28.07,1.0,0.15,798.57,288.24,36.44,49.99,0.0,234.79,0.77,0.0,2022-10-03 02:30:27,851.37,40190085,0.0,1.0,0.0
55,0.94,440.99,1185.87,1.0,5.52,798.58,288.25,1265.21,49.97,0.0,229.33,0.94,0.0,2022-10-03 02:33:27,851.38,40190085,0.0,1.0,0.0
54,0.78,22.46,28.47,1.0,0.16,798.63,288.26,36.4,49.98,0.0,231.85,0.79,0.0,2022-10-03 02:36:27,851.43,40190085,0.0,1.0,0.0
53,0.78,22.32,27.99,1.0,0.15,798.63,288.27,35.94,50.01,0.0,231.28,0.78,0.0,2022-10-03 02:39:27,851.44,40190085,0.0,1.0,0.0
52,0.94,403.59,1106.9,1.0,5.2,798.68,288.29,1178.18,50.01,0.0,226.59,0.94,0.0,2022-10-03 02:42:27,851.49,40190085,0.0,1.0,0.0
51,0.77,22.76,27.66,1.0,0.15,798.7,288.29,35.96,49.98,0.0,233.84,0.77,0.0,2022-10-03 02:45:27,851.51,40190085,0.0,1.0,0.0
50,0.94,417.9,1177.03,1.0,5.49,798.7,288.3,1249.02,49.95,0.0,227.5,0.94,0.0,2022-10-03 02:48:27,851.52,40190085,0.0,1.0,0.0
59,0.87,18.67,32.66,1.0,0.17,798.74,288.31,37.71,49.99,0.0,222.89,0.87,0.0,2022-10-03 06:52:08,851.55,40190085,0.0,1.0,0.0
58,0.79,20.59,26.62,1.0,0.15,798.74,288.31,33.78,49.16,0.0,220.48,0.79,0.0,2022-10-03 06:54:08,851.55,40190085,0.0,1.0,0.0
69,0.8,20.51,27.21,1.0,0.15,798.74,288.31,34.2,49.98,0.0,220.37,0.8,0.0,2022-10-03 06:57:08,851.55,40190085,0.0,1.0,0.0
68,0.8,20.49,27.76,1.0,0.16,798.74,288.31,34.62,50.01,0.0,220.26,0.8,0.0,2022-10-03 07:00:08,851.55,40190085,0.0,1.0,0.0
67,0.8,21.15,28.54,1.0,0.16,798.74,288.31,35.65,50.02,0.0,223.94,0.8,0.0,2022-10-03 07:03:08,851.55,40190085,0.0,1.0,0.0
66,0.8,21.61,29.05,1.0,0.16,798.74,288.31,36.34,50.0,0.0,226.85,0.8,0.0,2022-10-03 07:06:08,851.55,40190085,0.0,1.0,0.0
65,0.93,393.19,1030.62,1.0,4.91,798.79,288.33,1103.08,49.95,0.0,224.76,0.93,0.0,2022-10-03 07:09:08,851.61,40190085,0.0,1.0,0.0
64,0.8,21.1,28.11,1.0,0.16,798.79,288.33,35.28,49.97,0.0,224.43,0.8,0.0,2022-10-03 07:12:08,851.61,40190085,0.0,1.0,0.0
63,0.94,386.69,1088.23,1.0,5.15,798.8,288.33,1154.89,50.05,0.0,224.26,0.94,0.0,2022-10-03 07:15:08,851.61,40190085,0.0,1.0,0.0
62,0.81,22.03,30.64,1.0,0.17,798.85,288.35,37.86,50.04,0.0,227.98,0.81,0.0,2022-10-03 07:18:08,851.67,40190085,0.0,1.0,0.0
61,0.79,22.46,29.4,1.0,0.16,798.85,288.35,37.13,50.01,0.0,231.19,0.79,0.0,2022-10-03 07:21:08,851.67,40190085,0.0,1.0,0.0
60,0.96,353.55,1142.29,1.0,5.44,798.85,288.35,1195.75,49.98,0.0,219.63,0.96,0.0,2022-10-03 07:24:08,851.67,40190085,0.0,1.0,0.0
79,0.81,21.03,29.46,1.0,0.16,798.9,288.37,36.32,49.98,0.0,222.02,0.81,0.0,2022-10-03 07:27:08,851.73,40190085,0.0,1.0,0.0
78,0.81,20.37,28.04,1.0,0.16,798.91,288.37,34.78,50.0,0.0,217.66,0.81,0.0,2022-10-03 07:30:08,851.73,40190085,0.0,1.0,0.0
77,0.97,307.28,1147.15,1.0,5.58,798.91,288.37,1187.59,50.0,0.0,212.8,0.97,0.0,2022-10-03 07:33:08,851.74,40190085,0.0,1.0,0.0
76,0.82,20.72,29.44,1.0,0.16,798.96,288.39,36.12,49.95,0.0,221.05,0.82,0.0,2022-10-03 07:36:08,851.79,40190085,0.0,1.0,0.0
75,0.8,21.57,29.52,1.0,0.16,798.96,288.39,36.69,49.99,0.0,225.65,0.81,0.0,2022-10-03 07:39:08,851.79,40190085,0.0,1.0,0.0
74,0.95,367.01,1170.47,1.0,5.56,798.97,288.39,1226.66,50.01,0.0,220.63,0.95,0.0,2022-10-03 07:42:08,851.8,40190085,0.0,1.0,0.0
73,0.8,21.56,29.4,1.0,0.16,799.02,288.41,36.59,50.01,0.0,225.86,0.81,0.0,2022-10-03 07:45:08,851.85,40190085,0.0,1.0,0.0
72,0.8,20.96,27.9,1.0,0.16,799.02,288.41,35.02,49.99,0.0,223.05,0.8,0.0,2022-10-03 07:48:08,851.85,40190085,0.0,1.0,0.0
71,0.94,393.59,1137.46,1.0,5.35,799.08,288.43,1203.63,50.01,0.0,224.81,0.94,0.0,2022-10-03 07:51:08,851.91,40190085,0.0,1.0,0.0
70,0.78,21.07,26.79,1.0,0.15,799.1,288.44,34.21,50.02,0.0,224.21,0.79,0.0,2022-10-03 07:54:08,851.94,40190085,0.0,1.0,0.0
89,0.95,389.99,1143.28,1.0,5.39,799.13,288.45,1207.97,50.01,0.0,224.13,0.95,0.0,2022-10-03 07:57:08,851.97,40190085,0.0,1.0,0.0
88,0.78,21.92,27.98,1.0,0.16,799.16,288.46,35.68,50.03,0.0,228.12,0.79,0.0,2022-10-03 08:00:08,852.0,40190085,0.0,1.0,0.0
87,0.94,403.02,1146.69,1.0,5.36,799.19,288.47,1215.45,50.02,0.0,226.89,0.94,0.0,2022-10-03 08:03:08,852.03,40190085,0.0,1.0,0.0
86,0.95,369.63,1159.85,1.0,5.45,799.25,288.49,1217.33,50.02,0.0,223.42,0.95,0.0,2022-10-03 08:06:08,852.09,40190085,0.0,1.0,0.0
85,0.78,21.32,27.02,1.0,0.15,799.26,288.49,34.55,50.01,0.0,225.55,0.79,0.0,2022-10-03 08:09:08,852.1,40190085,0.0,1.0,0.0
84,0.96,343.68,1147.61,1.0,5.45,799.31,288.5,1197.97,50.0,0.0,219.65,0.96,0.0,2022-10-03 08:12:08,852.16,40190085,0.0,1.0,0.0
83,0.96,326.48,1157.56,1.0,5.52,799.37,288.52,1202.72,49.99,0.0,217.71,0.96,0.0,2022-10-03 08:15:08,852.22,40190085,0.0,1.0,0.0
82,0.78,21.75,27.27,1.0,0.15,799.37,288.52,35.02,50.0,0.0,226.54,0.78,0.0,2022-10-03 08:18:08,852.22,40190085,0.0,1.0,0.0
81,0.96,335.68,1165.39,1.0,5.53,799.43,288.54,1212.77,50.04,0.0,219.34,0.96,0.0,2022-10-03 08:21:08,852.28,40190085,0.0,1.0,0.0
80,0.95,380.45,1176.98,1.0,5.52,799.48,288.56,1236.94,50.05,0.0,223.93,0.95,0.0,2022-10-03 08:24:08,852.34,40190085,0.0,1.0,0.0
99,0.78,22.33,28.03,1.0,0.16,799.52,288.57,35.98,50.06,0.0,229.77,0.78,0.0,2022-10-03 08:27:08,852.37,40190085,0.0,1.0,0.0
98,0.95,381.82,1169.99,1.0,5.5,799.55,288.58,1230.72,50.06,0.0,223.97,0.95,0.0,2022-10-03 08:30:08,852.41,40190085,0.0,1.0,0.0
97,0.96,344.63,1186.98,1.0,5.62,799.61,288.6,1236.0,50.06,0.0,220.03,0.96,0.0,2022-10-03 08:33:08,852.47,40190085,0.0,1.0,0.0
96,0.79,21.1,27.75,1.0,0.16,799.66,288.61,34.99,50.08,0.0,222.88,0.8,0.0,2022-10-03 08:36:07,852.53,40190085,0.0,1.0,0.0
95,0.96,346.99,1246.36,1.0,5.87,799.67,288.62,1293.76,50.1,0.0,220.26,0.96,0.0,2022-10-03 08:39:07,852.53,40190085,0.0,1.0,0.0
94,0.96,351.5,1183.66,1.0,5.58,799.73,288.63,1234.74,50.1,0.0,221.09,0.96,0.0,2022-10-03 08:42:07,852.59,40190085,0.0,1.0,0.0
93,0.95,407.77,1229.75,1.0,5.72,799.79,288.65,1295.59,50.06,0.0,226.47,0.95,0.0,2022-10-03 08:45:08,852.66,40190085,0.0,1.0,0.0
92,0.95,389.99,1220.53,1.0,5.69,799.85,288.67,1281.32,50.08,0.0,225.07,0.95,0.0,2022-10-03 08:48:07,852.72,40190085,0.0,1.0,0.0
91,0.77,22.71,27.7,1.0,0.15,799.85,288.67,35.96,50.08,0.0,232.02,0.77,0.0,2022-10-03 08:51:07,852.72,40190085,0.0,1.0,0.0
90,0.95,413.54,1232.65,1.0,5.73,799.91,288.69,1300.17,50.06,0.0,226.93,0.95,0.0,2022-10-03 08:54:07,852.79,40190085,0.0,1.0,0.0
109,0.95,389.59,1235.46,1.0,5.79,799.97,288.71,1295.43,50.05,0.0,223.86,0.95,0.0,2022-10-03 08:57:08,852.85,40190085,0.0,1.0,0.0
108,0.95,410.86,1232.93,1.0,5.74,800.03,288.73,1299.58,50.04,0.0,226.44,0.95,0.0,2022-10-03 09:00:08,852.92,40190085,0.0,1.0,0.0
107,0.96,363.77,1202.77,1.0,5.65,800.09,288.75,1256.57,50.01,0.0,222.41,0.96,0.0,2022-10-03 09:03:07,852.98,40190085,0.0,1.0,0.0
106,0.78,21.83,27.21,1.0,0.15,800.15,288.77,35.02,50.04,0.0,228.01,0.78,0.0,2022-10-03 09:06:08,853.03,40190085,0.0,1.0,0.0
105,0.97,331.56,1250.6,1.0,5.96,800.16,288.77,1293.81,50.04,0.0,217.22,0.97,0.0,2022-10-03 09:09:07,853.05,40190085,0.0,1.0,0.0
104,0.8,21.4,28.7,1.0,0.16,800.21,288.79,35.93,50.02,0.0,225.39,0.8,0.0,2022-10-03 09:12:08,853.1,40190085,0.0,1.0,0.0
103,0.96,353.87,1297.58,1.0,6.12,800.22,288.79,1344.97,50.01,0.0,219.68,0.96,0.0,2022-10-03 09:15:08,853.11,40190085,0.0,1.0,0.0
102,0.96,362.53,1199.37,1.0,5.65,800.28,288.81,1252.96,50.01,0.0,221.63,0.96,0.0,2022-10-03 09:18:08,853.17,40190085,0.0,1.0,0.0
101,0.8,20.23,27.54,1.0,0.16,800.33,288.82,34.29,50.01,0.0,217.33,0.81,0.0,2022-10-03 09:21:07,853.23,40190085,0.0,1.0,0.0
100,0.97,333.57,1313.57,1.0,6.28,800.34,288.83,1355.26,50.01,0.0,215.71,0.97,0.0,2022-10-03 09:24:08,853.24,40190085,0.0,1.0,0.0
119,0.95,379.88,1223.67,1.0,5.74,800.4,288.84,1281.28,50.03,0.0,223.12,0.95,0.0,2022-10-03 09:27:07,853.3,40190085,0.0,1.0,0.0
118,0.79,21.12,27.47,1.0,0.15,800.44,288.86,34.78,49.99,0.0,223.78,0.79,0.0,2022-10-03 09:30:08,853.34,40190085,0.0,1.0,0.0
117,0.96,370.19,1268.59,1.0,5.95,800.45,288.86,1321.5,50.0,0.0,222.22,0.96,0.0,2022-10-03 09:33:08,853.35,40190085,0.0,1.0,0.0
116,0.96,350.91,1186.66,1.0,5.61,800.51,288.88,1237.46,50.0,0.0,220.62,0.96,0.0,2022-10-03 09:36:08,853.41,40190085,0.0,1.0,0.0
115,0.78,22.05,28.0,1.0,0.16,800.54,288.89,35.78,50.04,0.0,227.88,0.79,0.0,2022-10-03 09:39:08,853.45,40190085,0.0,1.0,0.0
114,0.79,21.87,28.37,1.0,0.16,800.54,288.89,35.96,50.06,0.0,227.0,0.79,0.0,2022-10-03 09:42:08,853.45,40190085,0.0,1.0,0.0
113,0.95,406.43,1204.82,1.0,5.63,800.6,288.91,1271.52,50.0,0.0,225.96,0.95,0.0,2022-10-03 09:45:08,853.51,40190085,0.0,1.0,0.0
112,0.79,22.41,28.97,1.0,0.16,800.61,288.91,36.76,50.06,0.0,230.03,0.79,0.0,2022-10-03 09:48:08,853.52,40190085,0.0,1.0,0.0
111,0.94,421.59,1192.95,1.0,5.55,800.65,288.92,1265.25,50.08,0.0,228.08,0.94,0.0,2022-10-03 09:51:08,853.56,40190085,0.0,1.0,0.0
110,0.79,22.56,29.25,1.0,0.16,800.67,288.93,37.08,50.12,0.0,231.48,0.79,0.0,2022-10-03 09:54:07,853.59,40190085,0.0,1.0,0.0
129,0.95,369.76,1170.27,1.0,5.52,800.71,288.94,1227.3,50.11,0.0,222.24,0.95,0.0,2022-10-03 09:57:07,853.62,40190085,0.0,1.0,0.0
128,0.79,21.92,28.39,1.0,0.16,800.75,288.96,36.01,50.14,0.0,227.88,0.79,0.0,2022-10-03 10:00:08,853.67,40190085,0.0,1.0,0.0
127,0.95,385.85,1202.41,1.0,5.64,800.77,288.96,1262.8,50.06,0.0,223.83,0.95,0.0,2022-10-03 10:03:07,853.69,40190085,0.0,1.0,0.0
126,0.95,419.89,1223.02,1.0,5.7,800.83,288.98,1293.09,50.03,0.0,226.81,0.95,0.0,2022-10-03 10:06:08,853.75,40190085,0.0,1.0,0.0
125,0.78,22.01,27.82,1.0,0.15,800.86,289.0,35.62,50.05,0.0,229.79,0.78,0.0,2022-10-03 10:09:08,853.79,40190085,0.0,1.0,0.0
124,0.95,389.9,1203.35,1.0,5.64,800.89,289.01,1264.94,50.06,0.0,224.36,0.95,0.0,2022-10-03 10:12:08,853.82,40190085,0.0,1.0,0.0
123,0.96,359.47,1222.05,1.0,5.78,800.95,289.02,1273.82,50.04,0.0,220.4,0.96,0.0,2022-10-03 10:15:07,853.88,40190085,0.0,1.0,0.0
122,0.96,359.69,1221.36,1.0,5.78,801.01,289.04,1273.23,50.07,0.0,220.35,0.96,0.0,2022-10-03 10:18:08,853.95,40190085,0.0,1.0,0.0
121,0.79,21.52,28.31,1.0,0.16,801.03,289.05,35.69,50.06,0.0,226.77,0.8,0.0,2022-10-03 10:21:08,853.96,40190085,0.0,1.0,0.0
120,0.96,356.95,1197.36,1.0,5.66,801.07,289.06,1249.43,50.06,0.0,220.6,0.96,0.0,2022-10-03 10:24:08,854.01,40190085,0.0,1.0,0.0
138,0.79,22.1,28.57,1.0,0.16,801.11,289.07,36.26,50.1,0.0,229.77,0.79,0.0,2022-10-03 10:27:07,854.05,40190085,0.0,1.0,0.0
137,0.95,370.28,1173.96,1.0,5.53,801.14,289.08,1230.97,50.08,0.0,222.51,0.95,0.0,2022-10-03 10:30:08,854.08,40190085,0.0,1.0,0.0
136,0.95,402.93,1199.33,1.0,5.6,801.2,289.1,1265.2,50.02,0.0,225.84,0.95,0.0,2022-10-03 10:33:07,854.14,40190085,0.0,1.0,0.0
135,0.79,21.72,28.22,1.0,0.16,801.2,289.1,35.75,49.98,0.0,228.55,0.79,0.0,2022-10-03 10:36:08,854.15,40190085,0.0,1.0,0.0
134,0.95,389.63,1175.45,1.0,5.53,801.25,289.12,1238.35,49.98,0.0,224.07,0.95,0.0,2022-10-03 10:39:08,854.2,40190085,0.0,1.0,0.0
133,0.79,22.13,29.06,1.0,0.16,801.28,289.13,36.66,50.0,0.0,229.99,0.8,0.0,2022-10-03 10:42:08,854.23,40190085,0.0,1.0,0.0
132,0.95,384.65,1166.66,1.0,5.49,801.31,289.14,1228.43,50.04,0.0,223.84,0.95,0.0,2022-10-03 10:45:08,854.26,40190085,0.0,1.0,0.0
131,0.95,397.87,1192.36,1.0,5.61,801.37,289.16,1256.99,50.0,0.0,224.15,0.95,0.0,2022-10-03 10:48:08,854.32,40190085,0.0,1.0,0.0
130,0.96,352.44,1193.94,1.0,5.67,801.43,289.18,1244.87,49.98,0.0,219.5,0.96,0.0,2022-10-03 10:51:08,854.39,40190085,0.0,1.0,0.0
140,0.87,18.66,32.64,1.0,0.17,801.44,289.18,37.69,49.99,0.0,226.53,0.87,0.0,2022-10-03 14:53:48,854.4,40190085,0.0,1.0,0.0
139,0.83,21.04,31.19,1.0,0.17,801.44,289.18,37.75,49.99,0.0,227.39,0.83,0.0,2022-10-03 14:54:18,854.4,40190085,0.0,1.0,0.0
150,0.78,21.77,27.2,1.0,0.15,801.44,289.18,34.98,49.98,0.0,229.5,0.78,0.0,2022-10-03 14:57:18,854.4,40190085,0.0,1.0,0.0
149,0.79,21.83,27.96,1.0,0.15,801.44,289.18,35.61,50.03,0.0,229.44,0.79,0.0,2022-10-03 15:00:18,854.4,40190085,0.0,1.0,0.0
148,0.42,433.9,203.0,1.0,2.13,801.49,289.2,479.04,50.1,0.0,224.5,0.42,0.0,2022-10-03 15:03:18,854.46,40190085,0.0,1.0,0.0
147,0.78,22.18,28.25,1.0,0.16,801.5,289.2,36.05,50.02,0.0,229.35,0.79,0.0,2022-10-03 15:06:18,854.46,40190085,0.0,1.0,0.0
146,0.95,341.25,1044.82,1.0,4.99,801.5,289.2,1099.14,50.0,0.0,220.48,0.95,0.0,2022-10-03 15:09:18,854.46,40190085,0.0,1.0,0.0
145,0.8,22.4,30.38,1.0,0.17,801.56,289.22,37.88,50.01,0.0,229.85,0.8,0.0,2022-10-03 15:12:18,854.52,40190085,0.0,1.0,0.0
144,0.8,20.99,27.99,1.0,0.16,801.56,289.22,35.11,50.01,0.0,221.68,0.8,0.0,2022-10-03 15:15:18,854.53,40190085,0.0,1.0,0.0
143,0.95,366.89,1164.38,1.0,5.51,801.58,289.23,1220.82,50.02,0.0,221.62,0.95,0.0,2022-10-03 15:18:18,854.55,40190085,0.0,1.0,0.0
142,0.79,22.13,29.18,1.0,0.16,801.62,289.24,36.76,50.01,0.0,228.61,0.8,0.0,2022-10-03 15:21:18,854.59,40190085,0.0,1.0,0.0
141,0.79,22.22,29.18,1.0,0.16,801.62,289.24,36.81,50.02,0.0,229.23,0.8,0.0,2022-10-03 15:24:18,854.59,40190085,0.0,1.0,0.0
160,0.96,336.8,1192.44,1.0,5.68,801.68,289.26,1239.09,50.04,0.0,217.95,0.96,0.0,2022-10-03 15:27:18,854.65,40190085,0.0,1.0,0.0
159,0.8,21.61,28.87,1.0,0.16,801.68,289.26,36.19,50.01,0.0,226.5,0.8,0.0,2022-10-03 15:30:18,854.66,40190085,0.0,1.0,0.0
158,0.96,356.83,1200.42,1.0,5.68,801.71,289.27,1252.33,50.01,0.0,220.31,0.96,0.0,2022-10-03 15:33:18,854.69,40190085,0.0,1.0,0.0
157,0.8,21.21,28.76,1.0,0.16,801.74,289.28,35.87,49.99,0.0,223.32,0.8,0.0,2022-10-03 15:36:18,854.72,40190085,0.0,1.0,0.0
156,0.81,21.03,28.98,1.0,0.16,801.74,289.28,35.93,49.96,0.0,222.6,0.81,0.0,2022-10-03 15:39:18,854.72,40190085,0.0,1.0,0.0
155,0.96,352.65,1213.98,1.0,5.76,801.78,289.29,1264.17,50.0,0.0,219.58,0.96,0.0,2022-10-03 15:42:18,854.76,40190085,0.0,1.0,0.0
