,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
322,2022-10-04 08:21:25,0.0,125.23,230.13,1.0,0.0,0.0,839.91,613.1,1.0,863.17,0.97,632.19,3.75,199.03,0.0,40190046,0.97,50.03
321,2022-10-04 08:24:25,0.0,125.24,231.08,1.0,0.0,0.0,843.05,613.14,1.0,864.79,0.97,632.24,3.74,192.69,0.0,40190046,0.97,50.03
340,2022-10-04 08:27:24,0.0,125.25,230.4,1.0,0.0,0.0,840.43,613.19,1.0,862.89,0.97,632.28,3.75,195.61,0.0,40190046,0.97,50.05
339,2022-10-04 08:30:24,0.0,125.26,229.65,1.0,0.0,0.0,837.82,613.23,1.0,860.82,0.97,632.32,3.75,197.65,0.0,40190046,0.97,50.0
338,2022-10-04 08:33:25,0.0,125.27,229.11,1.0,0.0,0.0,838.98,613.27,1.0,862.0,0.97,632.37,3.76,197.91,0.0,40190046,0.97,49.93
337,2022-10-04 08:36:24,0.0,125.28,230.42,1.0,0.0,0.0,102.94,613.3,1.0,117.79,0.87,632.39,0.51,57.26,0.0,40190046,0.87,49.9
336,2022-10-04 08:39:24,0.0,125.28,230.27,1.0,0.0,0.0,102.81,613.3,1.0,117.35,0.88,632.4,0.51,56.58,0.0,40190046,0.88,49.9
335,2022-10-04 08:42:24,0.0,125.29,230.78,1.0,0.0,0.0,102.79,613.31,1.0,117.61,0.87,632.4,0.51,57.15,0.0,40190046,0.87,49.9
334,2022-10-04 08:45:31,0.0,125.29,230.26,1.0,0.0,0.0,102.94,613.31,1.0,117.89,0.87,632.41,0.51,57.46,0.0,40190046,0.87,49.98
333,2022-10-04 08:48:56,0.0,125.29,230.7,1.0,0.0,0.0,102.9,613.32,1.0,117.56,0.88,632.42,0.51,56.85,0.0,40190046,0.88,50.03
332,2022-10-04 08:51:24,0.0,125.29,229.82,1.0,0.0,0.0,102.64,613.32,1.0,117.12,0.88,632.42,0.51,56.4,0.0,40190046,0.88,50.03
331,2022-10-04 08:54:24,0.0,125.3,228.7,1.0,0.0,0.0,101.94,613.33,1.0,116.64,0.87,632.43,0.51,56.68,0.0,40190046,0.87,50.03
350,2022-10-04 08:57:24,0.0,125.3,229.86,1.0,0.0,0.0,102.02,613.33,1.0,115.48,0.88,632.43,0.5,54.12,0.0,40190046,0.88,50.05
349,2022-10-04 09:00:16,0.0,125.3,228.64,1.0,0.0,0.0,101.23,613.34,1.0,114.32,0.89,632.44,0.5,53.12,0.0,40190046,0.89,50.02
348,2022-10-04 09:03:27,0.0,125.3,227.69,1.0,0.0,0.0,101.27,613.34,1.0,114.66,0.88,632.44,0.5,53.78,0.0,40190046,0.88,49.92
347,2022-10-04 09:07:47,0.0,125.31,227.49,1.0,0.0,0.0,100.72,613.35,1.0,113.93,0.88,632.45,0.5,53.24,0.0,40190046,0.88,49.87
346,2022-10-04 09:09:24,0.0,125.31,226.81,1.0,0.0,0.0,100.69,613.35,1.0,114.58,0.88,632.46,0.51,54.7,0.0,40190046,0.88,49.89
345,2022-10-04 09:12:25,0.0,125.31,226.04,1.0,0.0,0.0,100.88,613.36,1.0,114.47,0.88,632.46,0.51,54.09,0.0,40190046,0.88,49.89
344,2022-10-04 09:15:24,0.0,125.32,225.65,1.0,0.0,0.0,99.91,613.36,1.0,114.9,0.87,632.47,0.51,56.75,0.0,40190046,0.87,49.91
343,2022-10-04 09:18:25,0.0,125.32,240.99,1.0,0.0,0.0,874.73,613.37,1.0,893.49,0.98,632.48,3.71,182.14,0.0,40190046,0.98,49.87
342,2022-10-04 09:21:01,0.0,125.33,239.73,1.0,0.0,0.0,849.5,613.41,1.0,868.69,0.98,632.52,3.62,181.56,0.0,40190046,0.98,49.85
341,2022-10-04 09:24:24,0.0,125.33,240.25,1.0,0.0,0.0,867.29,613.46,1.0,887.0,0.98,632.57,3.69,185.98,0.0,40190046,0.98,49.86
360,2022-10-04 09:27:25,0.0,125.34,239.85,1.0,0.0,0.0,874.05,613.5,1.0,892.91,0.98,632.61,3.72,182.57,0.0,40190046,0.98,49.87
359,2022-10-04 09:30:25,0.0,125.35,239.3,1.0,0.0,0.0,873.33,613.55,1.0,891.82,0.98,632.66,3.73,180.69,0.0,40190046,0.98,49.84
358,2022-10-04 09:33:24,0.0,125.36,240.07,1.0,0.0,0.0,880.3,613.59,1.0,898.53,0.98,632.7,3.74,180.09,0.0,40190046,0.98,49.9
357,2022-10-04 09:36:24,0.0,125.37,239.99,1.0,0.0,0.0,879.85,613.63,1.0,898.04,0.98,632.75,3.74,179.82,0.0,40190046,0.98,49.89
356,2022-10-04 09:39:24,0.0,125.38,239.14,1.0,0.0,0.0,876.95,613.68,1.0,895.34,0.98,632.79,3.74,180.55,0.0,40190046,0.98,49.94
355,2022-10-04 09:42:31,0.0,125.39,239.09,1.0,0.0,0.0,880.3,613.72,1.0,898.5,0.98,632.84,3.76,179.91,0.0,40190046,0.98,49.99
354,2022-10-04 09:45:24,0.0,125.4,236.71,1.0,0.0,0.0,878.21,613.77,1.0,898.84,0.98,632.88,3.8,191.46,0.0,40190046,0.98,50.05
353,2022-10-04 09:48:24,0.0,125.41,236.02,1.0,0.0,0.0,876.42,613.81,1.0,897.91,0.98,632.93,3.8,195.31,0.0,40190046,0.98,50.02
352,2022-10-04 09:51:25,0.0,125.41,236.84,1.0,0.0,0.0,873.37,613.85,1.0,894.02,0.98,632.97,3.77,191.07,0.0,40190046,0.98,50.02
351,2022-10-04 09:54:24,0.0,125.42,235.94,1.0,0.0,0.0,865.69,613.9,1.0,886.38,0.98,633.02,3.76,190.39,0.0,40190046,0.98,50.01
370,2022-10-04 09:57:24,0.0,125.43,236.25,1.0,0.0,0.0,871.12,613.94,1.0,892.17,0.98,633.06,3.78,192.68,0.0,40190046,0.98,50.04
369,2022-10-04 10:00:24,0.0,125.44,239.26,1.0,0.0,0.0,880.12,613.98,1.0,897.89,0.98,633.1,3.75,177.77,0.0,40190046,0.98,50.06
368,2022-10-04 10:03:24,0.0,125.45,238.11,1.0,0.0,0.0,872.98,614.03,1.0,891.01,0.98,633.15,3.74,178.35,0.0,40190046,0.98,50.09
367,2022-10-04 10:06:24,0.0,125.46,239.13,1.0,0.0,0.0,883.24,614.07,1.0,901.23,0.98,633.19,3.77,179.17,0.0,40190046,0.98,50.06
366,2022-10-04 10:09:24,0.0,125.47,241.34,1.0,0.0,0.0,108.45,614.12,1.0,121.06,0.9,633.24,0.5,53.78,0.0,40190046,0.9,49.99
365,2022-10-04 10:12:24,0.0,125.48,240.68,1.0,0.0,0.0,108.19,614.12,1.0,121.01,0.89,633.24,0.5,54.22,0.0,40190046,0.89,50.01
364,2022-10-04 10:15:24,0.0,125.48,241.69,1.0,0.0,0.0,108.19,614.13,1.0,120.75,0.9,633.25,0.5,53.62,0.0,40190046,0.9,50.04
363,2022-10-04 10:18:24,0.0,125.48,241.31,1.0,0.0,0.0,108.2,614.13,1.0,121.04,0.89,633.26,0.5,54.26,0.0,40190046,0.89,50.03
362,2022-10-04 10:21:31,0.0,125.48,242.61,1.0,0.0,0.0,108.31,614.14,1.0,121.69,0.89,633.26,0.5,55.49,0.0,40190046,0.89,50.02
361,2022-10-04 10:24:24,0.0,125.49,241.64,1.0,0.0,0.0,108.51,614.14,1.0,120.72,0.9,633.27,0.5,52.92,0.0,40190046,0.9,50.03
372,2022-10-04 10:27:24,0.0,125.49,241.66,1.0,0.0,0.0,107.67,614.15,1.0,119.77,0.9,633.27,0.5,52.45,0.0,40190046,0.9,49.98
371,2022-10-04 10:30:24,0.0,125.49,241.58,1.0,0.0,0.0,107.97,614.15,1.0,119.44,0.9,633.28,0.49,51.06,0.0,40190046,0.9,49.99
