,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
149,2022-10-03 14:21:23,0.0,73.15,0.0,0.45,0.0,244.56,28.57,197.52,1.0,63.29,0.45,222.68,0.0,56.48,0.26,40190162,1.0,50.01
148,2022-10-03 14:24:23,0.0,73.15,0.0,0.49,0.0,245.28,28.2,197.53,1.0,57.69,0.49,222.68,0.0,50.33,0.23,40190162,1.0,50.01
159,2022-10-03 14:27:23,0.0,73.16,0.0,0.98,0.0,239.95,1284.1,197.57,1.0,1313.97,0.98,222.73,0.0,278.56,5.48,40190162,1.0,50.0
158,2022-10-03 14:30:23,0.0,73.17,0.0,0.47,0.0,244.96,28.29,197.6,1.0,60.06,0.47,222.76,0.0,52.98,0.24,40190162,1.0,50.03
167,2022-10-03 18:33:53,0.0,73.17,0.0,0.97,0.0,231.41,1136.81,197.61,1.0,1175.75,0.97,222.78,0.0,300.08,5.08,40190162,1.0,50.01
166,2022-10-03 18:36:24,0.0,73.18,0.0,0.97,0.0,230.77,1179.12,197.65,1.0,1217.73,0.97,222.83,0.0,304.2,5.28,40190162,1.0,49.96
165,2022-10-03 18:39:23,0.0,73.19,0.0,0.46,0.0,233.48,28.62,197.67,1.0,62.48,0.46,222.84,0.0,55.54,0.27,40190162,1.0,49.92
164,2022-10-03 18:42:23,0.0,73.2,0.0,0.98,0.0,246.55,1241.87,197.72,1.0,1263.22,0.98,222.89,0.0,231.29,5.12,40190162,1.0,49.85
163,2022-10-03 18:45:23,0.0,73.2,0.0,0.45,0.0,232.91,28.05,197.74,1.0,62.05,0.45,222.92,0.0,55.35,0.27,40190162,1.0,49.86
162,2022-10-03 18:48:23,0.0,73.21,0.0,0.97,0.0,229.46,1301.12,197.75,1.0,1337.11,0.97,222.93,0.0,308.15,5.83,40190162,1.0,49.94
161,2022-10-03 18:51:24,0.0,73.22,0.0,0.97,0.0,230.22,1212.65,197.81,1.0,1249.91,0.97,222.99,0.0,302.91,5.43,40190162,1.0,49.96
160,2022-10-03 18:54:24,0.0,73.22,0.0,0.44,0.0,233.47,28.4,197.81,1.0,64.72,0.44,223.0,0.0,58.15,0.28,40190162,1.0,50.02
177,2022-10-03 18:57:24,0.0,73.23,0.0,0.46,0.0,234.94,28.75,197.82,1.0,61.84,0.46,223.0,0.0,54.75,0.26,40190162,1.0,50.05
176,2022-10-03 19:00:23,0.0,73.24,0.0,0.97,0.0,232.41,1226.48,197.87,1.0,1263.38,0.97,223.06,0.0,303.11,5.44,40190162,1.0,50.02
175,2022-10-03 19:03:24,0.0,73.25,0.0,0.43,0.0,235.24,28.85,197.89,1.0,66.81,0.43,223.08,0.0,60.26,0.28,40190162,1.0,49.97
174,2022-10-03 19:06:23,0.0,73.25,0.0,0.46,0.0,236.18,28.97,197.89,1.0,62.54,0.46,223.08,0.0,55.42,0.27,40190162,1.0,49.99
173,2022-10-03 19:09:24,0.0,73.26,0.0,0.97,0.0,232.29,1206.27,197.9,1.0,1243.96,0.97,223.1,0.0,303.88,5.36,40190162,1.0,50.04
172,2022-10-03 19:12:23,0.0,73.27,0.0,0.44,0.0,236.99,29.97,197.96,1.0,67.49,0.44,223.16,0.0,60.48,0.28,40190162,1.0,49.95
171,2022-10-03 19:15:23,0.0,73.27,0.0,0.43,0.0,235.8,29.13,197.96,1.0,68.29,0.43,223.16,0.0,61.76,0.29,40190162,1.0,49.91
170,2022-10-03 19:18:23,0.0,73.28,0.0,0.45,0.0,235.26,28.8,197.97,1.0,63.52,0.45,223.16,0.0,56.62,0.27,40190162,1.0,49.97
169,2022-10-03 19:21:24,0.0,73.28,0.0,0.97,0.0,232.38,1220.81,197.98,1.0,1256.43,0.97,223.18,0.0,297.08,5.41,40190162,1.0,49.98
168,2022-10-03 19:24:23,0.0,73.3,0.0,0.44,0.0,235.1,28.62,198.04,1.0,64.98,0.44,223.24,0.0,58.34,0.28,40190162,1.0,50.03
187,2022-10-03 19:27:23,0.0,73.3,0.0,0.44,0.0,236.99,28.59,198.04,1.0,65.12,0.44,223.24,0.0,58.51,0.28,40190162,1.0,50.04
186,2022-10-03 19:30:23,0.0,73.3,0.0,0.47,0.0,237.45,28.16,198.04,1.0,59.93,0.47,223.25,0.0,52.9,0.25,40190162,1.0,50.01
185,2022-10-03 19:33:23,0.0,73.31,0.0,0.98,0.0,234.29,1351.72,198.05,1.0,1385.4,0.98,223.26,0.0,303.65,5.91,40190162,1.0,50.01
184,2022-10-03 19:36:23,0.0,73.32,0.0,0.97,0.0,234.77,1231.91,198.11,1.0,1266.63,0.97,223.32,0.0,294.54,5.39,40190162,1.0,50.01
183,2022-10-03 19:39:23,0.0,73.32,0.0,0.47,0.0,239.23,28.81,198.12,1.0,60.67,0.47,223.33,0.0,53.39,0.25,40190162,1.0,50.05
182,2022-10-03 19:42:23,0.0,73.33,0.0,0.49,0.0,237.78,28.43,198.12,1.0,58.59,0.49,223.33,0.0,51.23,0.25,40190162,1.0,50.06
181,2022-10-03 19:45:24,0.0,73.33,0.0,0.46,0.0,238.94,28.86,198.12,1.0,62.98,0.46,223.33,0.0,55.98,0.26,40190162,1.0,50.08
180,2022-10-03 19:48:24,0.0,73.34,0.0,0.97,0.0,235.85,1224.23,198.16,1.0,1259.34,0.97,223.38,0.0,295.31,5.34,40190162,1.0,50.06
179,2022-10-03 19:51:23,0.0,73.35,0.0,0.47,0.0,239.96,28.64,198.19,1.0,61.43,0.47,223.41,0.0,54.35,0.26,40190162,1.0,50.05
178,2022-10-03 19:54:23,0.0,73.35,0.0,0.46,0.0,239.08,28.13,198.19,1.0,60.92,0.46,223.41,0.0,54.04,0.26,40190162,1.0,50.05
197,2022-10-03 19:57:23,0.0,73.36,0.0,0.46,0.0,238.18,28.06,198.2,1.0,61.07,0.46,223.42,0.0,54.24,0.26,40190162,1.0,50.01
196,2022-10-03 20:00:23,0.0,73.36,0.0,0.97,0.0,235.4,1236.96,198.21,1.0,1271.82,0.97,223.44,0.0,295.72,5.4,40190162,1.0,50.01
195,2022-10-03 20:03:23,0.0,73.38,0.0,0.47,0.0,239.86,28.95,198.27,1.0,62.17,0.47,223.5,0.0,55.02,0.26,40190162,1.0,50.07
194,2022-10-03 20:06:23,0.0,73.38,0.0,0.44,0.0,239.22,28.34,198.27,1.0,63.73,0.44,223.5,0.0,57.08,0.27,40190162,1.0,50.06
193,2022-10-03 20:09:23,0.0,73.38,0.0,0.48,0.0,239.95,28.36,198.27,1.0,59.51,0.48,223.5,0.0,52.32,0.25,40190162,1.0,50.04
192,2022-10-03 20:12:23,0.0,73.38,0.0,0.47,0.0,240.36,28.4,198.27,1.0,60.86,0.47,223.5,0.0,53.83,0.25,40190162,1.0,50.01
191,2022-10-03 20:15:23,0.0,73.39,0.0,0.97,0.0,236.47,1228.28,198.31,1.0,1263.51,0.97,223.55,0.0,296.26,5.34,40190162,1.0,50.03
190,2022-10-03 20:18:23,0.0,73.4,0.0,0.45,0.0,237.73,28.33,198.35,1.0,63.06,0.45,223.58,0.0,56.34,0.27,40190162,1.0,50.04
189,2022-10-03 20:21:24,0.0,73.41,0.0,0.46,0.0,239.03,28.74,198.35,1.0,62.05,0.46,223.59,0.0,54.99,0.26,40190162,1.0,50.03
188,2022-10-03 20:24:23,0.0,73.41,0.0,0.45,0.0,238.14,28.26,198.35,1.0,62.44,0.45,223.59,0.0,55.68,0.26,40190162,1.0,50.01
207,2022-10-03 20:27:23,0.0,73.41,0.0,0.52,0.0,234.91,1130.81,198.35,1.0,2189.17,0.52,223.59,0.0,1874.5,9.32,40190162,1.0,49.24
206,2022-10-03 20:30:23,0.0,73.43,0.0,0.97,0.0,235.41,1233.06,198.41,1.0,1269.42,0.97,223.66,0.0,301.68,5.39,40190162,1.0,50.01
205,2022-10-03 20:33:23,0.0,73.43,0.0,0.45,0.0,239.28,28.82,198.42,1.0,63.36,0.45,223.67,0.0,56.43,0.27,40190162,1.0,50.02
204,2022-10-03 20:36:24,0.0,73.43,0.0,0.46,0.0,239.97,28.7,198.43,1.0,62.3,0.46,223.67,0.0,55.29,0.26,40190162,1.0,50.01
203,2022-10-03 20:39:23,0.0,73.44,0.0,0.45,0.0,240.3,28.77,198.43,1.0,63.73,0.45,223.68,0.0,56.87,0.27,40190162,1.0,50.03
202,2022-10-03 20:42:24,0.0,73.44,0.0,0.97,0.0,235.91,1224.08,198.45,1.0,1259.29,0.97,223.7,0.0,295.71,5.34,40190162,1.0,50.01
201,2022-10-03 20:45:23,0.0,73.46,0.0,0.46,0.0,239.25,29.2,198.5,1.0,63.74,0.46,223.75,0.0,56.66,0.27,40190162,1.0,49.99
200,2022-10-03 20:48:23,0.0,73.46,0.0,0.46,0.0,240.27,29.16,198.5,1.0,63.24,0.46,223.76,0.0,56.12,0.26,40190162,1.0,50.04
199,2022-10-03 20:51:23,0.0,73.46,0.0,0.47,0.0,239.35,29.22,198.5,1.0,62.81,0.47,223.76,0.0,55.59,0.26,40190162,1.0,50.03
198,2022-10-03 20:54:23,0.0,73.47,0.0,0.46,0.0,238.94,29.09,198.5,1.0,62.6,0.46,223.76,0.0,55.43,0.26,40190162,1.0,50.02
217,2022-10-03 20:57:23,0.0,73.48,0.0,0.97,0.0,236.76,1224.38,198.54,1.0,1259.85,0.97,223.8,0.0,296.84,5.32,40190162,1.0,50.04
216,2022-10-03 21:00:23,0.0,73.48,0.0,0.46,0.0,240.65,29.04,198.58,1.0,63.72,0.46,223.84,0.0,56.72,0.27,40190162,1.0,50.05
215,2022-10-03 21:03:23,0.0,73.49,0.0,0.45,0.0,240.19,28.75,198.58,1.0,63.89,0.45,223.84,0.0,57.06,0.27,40190162,1.0,49.99
214,2022-10-03 21:06:23,0.0,73.49,0.0,0.45,0.0,240.38,29.27,198.58,1.0,64.42,0.45,223.85,0.0,57.39,0.27,40190162,1.0,49.99
213,2022-10-03 21:09:23,0.0,73.49,0.0,0.45,0.0,241.0,28.97,198.58,1.0,63.72,0.45,223.85,0.0,56.76,0.26,40190162,1.0,49.99
212,2022-10-03 21:12:23,0.0,73.51,0.0,0.97,0.0,237.76,1232.66,198.63,1.0,1266.69,0.97,223.9,0.0,291.62,5.33,40190162,1.0,50.01
211,2022-10-03 21:15:24,0.0,73.51,0.0,0.47,0.0,241.01,28.38,198.66,1.0,60.45,0.47,223.93,0.0,53.37,0.25,40190162,1.0,50.01
210,2022-10-03 21:18:23,0.0,73.52,0.0,0.46,0.0,240.06,28.52,198.66,1.0,61.55,0.46,223.93,0.0,54.55,0.26,40190162,1.0,49.97
209,2022-10-03 21:21:23,0.0,73.52,0.0,0.46,0.0,241.98,28.52,198.66,1.0,62.33,0.46,223.93,0.0,55.43,0.26,40190162,1.0,49.97
208,2022-10-03 21:24:23,0.0,73.52,0.0,0.46,0.0,242.35,28.54,198.66,1.0,62.2,0.46,223.94,0.0,55.26,0.25,40190162,1.0,50.01
227,2022-10-03 21:27:23,0.0,73.53,0.0,0.97,0.0,238.57,1236.83,198.72,1.0,1270.43,0.97,223.99,0.0,290.26,5.33,40190162,1.0,50.01
226,2022-10-03 21:30:23,0.0,73.54,0.0,0.46,0.0,242.53,28.61,198.73,1.0,61.6,0.46,224.01,0.0,54.56,0.25,40190162,1.0,49.96
225,2022-10-03 21:33:23,0.0,73.54,0.0,0.46,0.0,241.4,28.63,198.74,1.0,62.57,0.46,224.02,0.0,55.64,0.26,40190162,1.0,49.95
224,2022-10-03 21:36:23,0.0,73.55,0.0,0.46,0.0,242.0,29.02,198.74,1.0,63.02,0.46,224.02,0.0,55.94,0.26,40190162,1.0,50.0
223,2022-10-03 21:39:23,0.0,73.56,0.0,0.98,0.0,238.73,1344.86,198.74,1.0,1378.62,0.98,224.03,0.0,303.23,5.78,40190162,1.0,50.04
222,2022-10-03 21:42:23,0.0,73.57,0.0,0.97,0.0,239.25,1242.67,198.81,1.0,1275.68,0.97,224.09,0.0,288.32,5.33,40190162,1.0,50.0
221,2022-10-03 21:45:23,0.0,73.58,0.0,0.45,0.0,242.24,28.64,198.81,1.0,63.56,0.45,224.1,0.0,56.75,0.26,40190162,1.0,49.96
220,2022-10-03 21:48:23,0.0,73.58,0.0,0.45,0.0,242.55,28.84,198.81,1.0,63.65,0.45,224.1,0.0,56.73,0.26,40190162,1.0,49.91
219,2022-10-03 21:51:23,0.0,73.58,0.0,0.45,0.0,242.52,28.63,198.81,1.0,63.83,0.45,224.11,0.0,57.05,0.26,40190162,1.0,49.92
218,2022-10-03 21:54:23,0.0,73.59,0.0,0.97,0.0,238.72,1272.88,198.82,1.0,1306.47,0.97,224.12,0.0,294.33,5.47,40190162,1.0,49.98
237,2022-10-03 21:57:23,0.0,73.6,0.0,0.97,0.0,239.03,1233.98,198.88,1.0,1266.86,0.97,224.18,0.0,286.73,5.3,40190162,1.0,49.98
236,2022-10-03 22:00:23,0.0,73.61,0.0,0.45,0.0,242.63,28.31,198.89,1.0,63.18,0.45,224.19,0.0,56.49,0.26,40190162,1.0,50.03
235,2022-10-03 22:03:23,0.0,73.61,0.0,0.46,0.0,241.26,27.9,198.89,1.0,60.12,0.46,224.19,0.0,53.26,0.25,40190162,1.0,49.96
234,2022-10-03 22:06:23,0.0,73.61,0.0,0.45,0.0,240.6,27.8,198.89,1.0,61.69,0.45,224.19,0.0,55.07,0.26,40190162,1.0,49.93
233,2022-10-03 22:09:24,0.0,73.62,0.0,0.97,0.0,237.03,1233.07,198.91,1.0,1265.46,0.97,224.22,0.0,284.48,5.34,40190162,1.0,49.94
232,2022-10-03 22:12:23,0.0,73.63,0.0,0.46,0.0,239.54,28.47,198.97,1.0,62.18,0.46,224.27,0.0,55.29,0.26,40190162,1.0,49.93
231,2022-10-03 22:15:23,0.0,73.63,0.0,0.46,0.0,241.0,28.53,198.97,1.0,62.08,0.46,224.27,0.0,55.14,0.26,40190162,1.0,50.0
230,2022-10-03 22:18:23,0.0,73.64,0.0,0.45,0.0,240.92,28.29,198.97,1.0,62.35,0.45,224.28,0.0,55.56,0.26,40190162,1.0,49.97
229,2022-10-03 22:21:23,0.0,73.64,0.0,0.45,0.0,241.06,28.71,198.97,1.0,63.54,0.45,224.28,0.0,56.69,0.26,40190162,1.0,49.97
228,2022-10-03 22:24:23,0.0,73.65,0.0,0.97,0.0,236.96,1230.02,198.99,1.0,1263.19,0.97,224.3,0.0,287.56,5.33,40190162,1.0,49.99
239,2022-10-03 22:27:23,0.0,73.66,0.0,0.45,0.0,240.89,28.63,199.04,1.0,64.17,0.45,224.36,0.0,57.43,0.27,40190162,1.0,50.01
238,2022-10-03 22:30:23,0.0,73.66,0.0,0.45,0.0,240.98,28.26,199.04,1.0,62.37,0.45,224.36,0.0,55.59,0.26,40190162,1.0,50.02
247,2022-10-04 02:33:54,0.0,73.66,0.0,0.98,0.0,243.36,1137.46,199.06,1.0,1165.11,0.98,224.37,0.0,252.32,4.79,40190162,1.0,49.98
246,2022-10-04 02:36:24,0.0,73.67,0.0,0.98,0.0,242.92,1179.09,199.1,1.0,1206.63,0.98,224.42,0.0,256.34,4.97,40190162,1.0,49.95
245,2022-10-04 02:39:24,0.0,73.68,0.0,0.45,0.0,246.09,27.5,199.13,1.0,60.54,0.45,224.45,0.0,53.93,0.25,40190162,1.0,49.99
244,2022-10-04 02:42:24,0.0,73.68,0.0,0.98,0.0,242.98,1192.35,199.16,1.0,1220.34,0.98,224.48,0.0,259.89,5.02,40190162,1.0,50.01
243,2022-10-04 02:45:24,0.0,73.69,0.0,0.45,0.0,246.35,27.52,199.2,1.0,61.09,0.45,224.52,0.0,54.55,0.25,40190162,1.0,50.01
242,2022-10-04 02:48:24,0.0,73.7,0.0,0.45,0.0,246.43,28.17,199.2,1.0,63.09,0.45,224.52,0.0,56.45,0.26,40190162,1.0,50.0
241,2022-10-04 02:51:24,0.0,73.7,0.0,0.98,0.0,242.92,1215.27,199.24,1.0,1242.49,0.98,224.56,0.0,258.64,5.12,40190162,1.0,49.95
240,2022-10-04 02:54:24,0.0,73.71,0.0,0.45,0.0,245.89,27.87,199.28,1.0,62.06,0.45,224.6,0.0,55.45,0.25,40190162,1.0,49.92
257,2022-10-04 02:57:24,0.0,73.72,0.0,0.45,0.0,246.15,27.74,199.28,1.0,61.73,0.45,224.6,0.0,55.15,0.25,40190162,1.0,50.01
256,2022-10-04 03:00:24,0.0,73.72,0.0,0.98,0.0,242.82,1213.4,199.29,1.0,1241.0,0.98,224.62,0.0,260.29,5.11,40190162,1.0,50.0
255,2022-10-04 03:03:24,0.0,73.73,0.0,0.46,0.0,246.66,28.01,199.35,1.0,61.37,0.46,224.68,0.0,54.6,0.25,40190162,1.0,50.01
254,2022-10-04 03:06:24,0.0,73.74,0.0,0.45,0.0,247.33,28.11,199.35,1.0,62.13,0.45,224.68,0.0,55.4,0.25,40190162,1.0,50.03
253,2022-10-04 03:09:24,0.0,73.74,0.0,0.44,0.0,247.5,28.2,199.35,1.0,63.76,0.44,224.69,0.0,57.18,0.26,40190162,1.0,49.98
252,2022-10-04 03:12:24,0.0,73.75,0.0,0.98,0.0,243.2,1218.46,199.38,1.0,1246.16,0.98,224.72,0.0,261.28,5.12,40190162,1.0,50.01
251,2022-10-04 03:15:24,0.0,73.76,0.0,0.43,0.0,247.65,28.49,199.43,1.0,65.68,0.43,224.76,0.0,59.18,0.27,40190162,1.0,49.97
250,2022-10-04 03:18:24,0.0,73.76,0.0,0.45,0.0,246.93,28.07,199.43,1.0,62.54,0.45,224.77,0.0,55.89,0.25,40190162,1.0,49.92
249,2022-10-04 03:21:24,0.0,73.76,0.0,0.44,0.0,247.87,28.55,199.43,1.0,64.25,0.44,224.77,0.0,57.56,0.26,40190162,1.0,49.96
248,2022-10-04 03:24:24,0.0,73.77,0.0,0.98,0.0,242.92,1216.19,199.47,1.0,1242.49,0.98,224.81,0.0,254.3,5.12,40190162,1.0,49.92
267,2022-10-04 03:27:24,0.0,73.78,0.0,0.44,0.0,246.75,28.11,199.5,1.0,64.06,0.44,224.85,0.0,57.56,0.26,40190162,1.0,49.9
266,2022-10-04 03:30:24,0.0,73.78,0.0,0.44,0.0,246.96,28.14,199.5,1.0,63.72,0.44,224.85,0.0,57.16,0.26,40190162,1.0,49.93
265,2022-10-04 03:33:24,0.0,73.79,0.0,0.45,0.0,245.9,28.03,199.51,1.0,62.66,0.45,224.85,0.0,56.04,0.26,40190162,1.0,49.94
264,2022-10-04 03:36:24,0.0,73.79,0.0,0.98,0.0,243.39,1220.05,199.53,1.0,1246.06,0.98,224.88,0.0,253.28,5.12,40190162,1.0,49.96
263,2022-10-04 03:39:24,0.0,73.8,0.0,0.44,0.0,247.66,28.19,199.58,1.0,63.4,0.44,224.93,0.0,56.79,0.26,40190162,1.0,50.04
262,2022-10-04 03:42:24,0.0,73.81,0.0,0.44,0.0,247.81,28.23,199.58,1.0,64.23,0.44,224.93,0.0,57.7,0.26,40190162,1.0,50.04
261,2022-10-04 03:45:24,0.0,73.81,0.0,0.44,0.0,248.24,28.55,199.58,1.0,64.64,0.44,224.93,0.0,57.99,0.26,40190162,1.0,50.02
260,2022-10-04 03:48:24,0.0,73.81,0.0,0.98,0.0,244.38,1239.21,199.59,1.0,1265.5,0.98,224.95,0.0,256.62,5.18,40190162,1.0,50.0
259,2022-10-04 03:51:24,0.0,73.83,0.0,0.98,0.0,244.08,1231.43,199.65,1.0,1257.01,0.98,225.01,0.0,252.29,5.15,40190162,1.0,49.98
258,2022-10-04 03:54:24,0.0,73.83,0.0,0.44,0.0,248.05,27.69,199.66,1.0,63.3,0.44,225.01,0.0,56.92,0.26,40190162,1.0,50.02
277,2022-10-04 03:57:24,0.0,73.83,0.0,0.44,0.0,248.23,27.5,199.66,1.0,61.86,0.44,225.02,0.0,55.41,0.25,40190162,1.0,50.06
276,2022-10-04 04:00:24,0.0,73.83,0.0,0.45,0.0,248.58,27.71,199.66,1.0,61.85,0.45,225.02,0.0,55.29,0.25,40190162,1.0,50.05
275,2022-10-04 04:03:24,0.0,73.84,0.0,0.98,0.0,244.96,1222.3,199.7,1.0,1247.34,0.98,225.07,0.0,248.65,5.09,40190162,1.0,49.98
274,2022-10-04 04:06:24,0.0,73.85,0.0,0.44,0.0,248.51,27.52,199.73,1.0,63.02,0.44,225.1,0.0,56.7,0.25,40190162,1.0,49.96
273,2022-10-04 04:09:24,0.0,73.85,0.0,0.44,0.0,248.15,27.6,199.73,1.0,62.63,0.44,225.1,0.0,56.22,0.25,40190162,1.0,49.95
272,2022-10-04 04:12:24,0.0,73.86,0.0,0.45,0.0,247.86,27.49,199.74,1.0,61.37,0.45,225.1,0.0,54.87,0.25,40190162,1.0,50.04
271,2022-10-04 04:15:24,0.0,73.86,0.0,0.98,0.0,244.81,1232.03,199.75,1.0,1258.52,0.98,225.12,0.0,256.85,5.14,40190162,1.0,50.08
270,2022-10-04 04:18:24,0.0,73.87,0.0,0.45,0.0,248.08,28.45,199.81,1.0,63.71,0.45,225.18,0.0,57.0,0.26,40190162,1.0,50.03
269,2022-10-04 04:21:24,0.0,73.88,0.0,0.44,0.0,248.1,27.29,199.81,1.0,61.93,0.44,225.18,0.0,55.59,0.25,40190162,1.0,50.01
268,2022-10-04 04:24:24,0.0,73.88,0.0,0.43,0.0,247.85,27.94,199.81,1.0,64.84,0.43,225.19,0.0,58.51,0.26,40190162,1.0,50.0
287,2022-10-04 04:27:24,0.0,73.88,0.0,0.44,0.0,248.1,27.54,199.81,1.0,62.52,0.44,225.19,0.0,56.13,0.25,40190162,1.0,50.03
286,2022-10-04 04:30:24,0.0,73.89,0.0,0.98,0.0,244.67,1219.46,199.85,1.0,1245.96,0.98,225.23,0.0,255.6,5.09,40190162,1.0,50.04
285,2022-10-04 04:33:24,0.0,73.9,0.0,0.45,0.0,247.85,27.53,199.89,1.0,61.76,0.45,225.27,0.0,55.29,0.25,40190162,1.0,50.02
284,2022-10-04 04:36:24,0.0,73.9,0.0,0.44,0.0,247.63,27.46,199.89,1.0,62.2,0.44,225.27,0.0,55.81,0.25,40190162,1.0,50.02
283,2022-10-04 04:39:24,0.0,73.91,0.0,0.44,0.0,247.4,27.38,199.89,1.0,62.05,0.44,225.27,0.0,55.68,0.25,40190162,1.0,50.0
282,2022-10-04 04:42:24,0.0,73.91,0.0,0.98,0.0,244.74,1031.46,199.89,1.0,1052.09,0.98,225.28,0.0,207.3,4.3,40190162,1.0,50.01
281,2022-10-04 04:45:24,0.0,73.92,0.0,0.98,0.0,244.47,1226.92,199.95,1.0,1252.86,0.98,225.34,0.0,253.64,5.13,40190162,1.0,50.03
280,2022-10-04 04:48:24,0.0,73.93,0.0,0.44,0.0,248.25,27.57,199.96,1.0,62.36,0.44,225.35,0.0,55.94,0.25,40190162,1.0,50.07
279,2022-10-04 04:51:24,0.0,73.93,0.0,0.44,0.0,247.6,27.5,199.97,1.0,62.69,0.44,225.36,0.0,56.34,0.25,40190162,1.0,50.0
278,2022-10-04 04:54:24,0.0,73.93,0.0,0.44,0.0,247.14,27.3,199.97,1.0,61.69,0.44,225.36,0.0,55.32,0.25,40190162,1.0,49.99
297,2022-10-04 04:57:24,0.0,73.94,0.0,0.98,0.0,244.07,1230.5,199.99,1.0,1255.98,0.98,225.38,0.0,251.75,5.15,40190162,1.0,49.98
296,2022-10-04 05:00:24,0.0,73.95,0.0,0.45,0.0,247.01,28.29,200.04,1.0,62.54,0.45,225.44,0.0,55.78,0.25,40190162,1.0,50.06
295,2022-10-04 05:03:24,0.0,73.95,0.0,0.44,0.0,246.97,27.45,200.04,1.0,61.84,0.44,225.44,0.0,55.41,0.25,40190162,1.0,50.06
294,2022-10-04 05:06:24,0.0,73.95,0.0,0.44,0.0,246.73,28.21,200.04,1.0,63.66,0.44,225.44,0.0,57.06,0.26,40190162,1.0,49.96
293,2022-10-04 05:09:24,0.0,73.96,0.0,0.43,0.0,246.48,28.39,200.04,1.0,65.37,0.43,225.44,0.0,58.88,0.27,40190162,1.0,49.94
292,2022-10-04 05:12:24,0.0,73.98,0.0,0.98,0.0,242.85,1211.76,200.08,1.0,1238.34,0.98,225.48,0.0,255.19,5.1,40190162,1.0,49.92
291,2022-10-04 05:15:24,0.0,73.98,0.0,0.45,0.0,246.24,27.94,200.12,1.0,62.45,0.45,225.52,0.0,55.84,0.25,40190162,1.0,49.98
290,2022-10-04 05:18:24,0.0,73.99,0.0,0.45,0.0,246.88,28.34,200.12,1.0,63.0,0.45,225.52,0.0,56.27,0.26,40190162,1.0,50.01
289,2022-10-04 05:21:24,0.0,73.99,0.0,0.43,0.0,247.13,28.5,200.12,1.0,66.43,0.43,225.53,0.0,60.0,0.27,40190162,1.0,50.03
288,2022-10-04 05:24:24,0.0,73.99,0.0,0.44,0.0,246.63,28.54,200.12,1.0,64.91,0.44,225.53,0.0,58.3,0.26,40190162,1.0,50.0
307,2022-10-04 05:27:24,0.0,74.0,0.0,0.98,0.0,242.69,1211.99,200.17,1.0,1239.66,0.98,225.58,0.0,260.46,5.11,40190162,1.0,50.01
306,2022-10-04 05:30:24,0.0,74.01,0.0,0.45,0.0,246.28,28.2,200.19,1.0,63.05,0.45,225.61,0.0,56.39,0.26,40190162,1.0,50.03
305,2022-10-04 05:33:24,0.0,74.01,0.0,0.45,0.0,245.74,28.13,200.19,1.0,62.91,0.45,225.61,0.0,56.27,0.26,40190162,1.0,50.06
304,2022-10-04 05:36:24,0.0,74.02,0.0,0.45,0.0,245.12,27.93,200.2,1.0,61.77,0.45,225.61,0.0,55.1,0.25,40190162,1.0,50.05
303,2022-10-04 05:39:24,0.0,74.02,0.0,0.98,0.0,240.94,1275.71,200.2,1.0,1303.87,0.98,225.62,0.0,269.51,5.41,40190162,1.0,50.0
302,2022-10-04 05:42:24,0.0,74.03,0.0,0.98,0.0,241.37,1211.85,200.26,1.0,1241.12,0.98,225.68,0.0,267.97,5.14,40190162,1.0,50.0
301,2022-10-04 05:45:24,0.0,74.04,0.0,0.45,0.0,244.97,27.85,200.27,1.0,61.83,0.45,225.69,0.0,55.2,0.25,40190162,1.0,50.07
300,2022-10-04 05:48:24,0.0,74.04,0.0,0.44,0.0,244.44,27.62,200.27,1.0,63.07,0.44,225.7,0.0,56.7,0.26,40190162,1.0,50.05
299,2022-10-04 05:51:24,0.0,74.04,0.0,0.45,0.0,243.86,27.53,200.27,1.0,61.06,0.45,225.7,0.0,54.51,0.25,40190162,1.0,50.01
298,2022-10-04 05:54:24,0.0,74.05,0.0,0.98,0.0,240.62,1203.98,200.29,1.0,1232.94,0.98,225.71,0.0,265.66,5.12,40190162,1.0,50.03
317,2022-10-04 05:57:24,0.0,74.06,0.0,0.45,0.0,244.23,28.66,200.34,1.0,63.3,0.45,225.77,0.0,56.44,0.26,40190162,1.0,50.03
316,2022-10-04 06:00:24,0.0,74.06,0.0,0.45,0.0,245.05,27.72,200.35,1.0,61.85,0.45,225.78,0.0,55.29,0.25,40190162,1.0,50.1
315,2022-10-04 06:03:24,0.0,74.07,0.0,0.45,0.0,244.24,27.8,200.35,1.0,61.65,0.45,225.78,0.0,55.02,0.25,40190162,1.0,50.13
314,2022-10-04 06:06:24,0.0,74.07,0.0,0.44,0.0,244.9,27.76,200.35,1.0,63.18,0.44,225.78,0.0,56.76,0.26,40190162,1.0,50.07
313,2022-10-04 06:09:24,0.0,74.08,0.0,0.98,0.0,239.9,1207.89,200.37,1.0,1237.98,0.98,225.81,0.0,271.27,5.16,40190162,1.0,50.01
312,2022-10-04 06:12:24,0.0,74.09,0.0,0.44,0.0,242.89,27.17,200.42,1.0,61.22,0.44,225.86,0.0,54.86,0.25,40190162,1.0,50.0
