,timestamp,y_phase_voltage,total_reactive_energy,b_phase_voltage,r_phase_pf,y_phase_current,r_phase_voltage,total_active_power,total_real_energy,y_phase_pf,total_apparent_power,total_pf,total_apparent_energy,b_phase_current,total_reactive_power,r_phase_current,serial_no,b_phase_pf,frequency
490,2022-10-04 00:54:05,0.0,61.77,0.0,0.59,0.0,243.22,32.46,89.28,1.0,55.45,1.0,109.74,0.0,44.51,0.23,16220181,1.0,50.02
509,2022-10-04 00:57:05,0.0,61.81,0.0,0.83,0.0,231.91,1519.91,89.34,1.0,1830.79,0.83,109.8,0.0,1020.63,7.89,16220181,1.0,50.01
508,2022-10-04 01:00:05,0.0,61.83,0.0,0.7,0.0,246.43,39.84,89.37,1.0,56.78,1.0,109.84,0.0,40.05,0.23,16220181,1.0,50.02
507,2022-10-04 01:03:05,0.0,61.86,0.0,0.83,0.0,232.07,1514.29,89.41,1.0,1825.93,0.83,109.89,0.0,1020.27,7.87,16220181,1.0,49.97
506,2022-10-04 01:06:05,0.0,61.88,0.0,0.72,0.0,239.88,38.92,89.45,1.0,54.31,1.0,109.93,0.0,37.5,0.23,16220181,1.0,50.02
505,2022-10-04 01:09:05,0.0,61.91,0.0,0.83,0.0,232.07,1519.68,89.49,1.0,1828.25,0.83,109.99,0.0,1016.4,7.88,16220181,1.0,50.04
504,2022-10-04 01:12:05,0.0,61.94,0.0,0.72,0.0,238.64,38.84,89.52,1.0,54.12,1.0,110.03,0.0,37.32,0.23,16220181,1.0,50.03
503,2022-10-04 01:15:05,0.0,61.96,0.0,0.61,0.0,240.98,35.49,89.56,1.0,58.12,1.0,110.07,0.0,45.57,0.24,16220181,1.0,50.03
502,2022-10-04 01:18:05,0.0,61.96,0.0,0.58,0.0,246.34,32.75,89.56,1.0,56.86,1.0,110.07,0.0,46.01,0.23,16220181,1.0,49.98
501,2022-10-04 01:21:05,0.0,61.96,0.0,0.58,0.0,241.61,32.2,89.56,1.0,55.09,1.0,110.07,0.0,44.25,0.23,16220181,1.0,50.01
500,2022-10-04 01:24:05,0.0,61.97,0.0,0.58,0.0,241.28,32.09,89.56,1.0,54.92,1.0,110.08,0.0,44.12,0.23,16220181,1.0,50.07
519,2022-10-04 01:27:05,0.0,61.97,0.0,0.58,0.0,245.12,32.33,89.56,1.0,56.18,1.0,110.08,0.0,45.49,0.23,16220181,1.0,50.04
518,2022-10-04 01:30:05,0.0,61.97,0.0,0.59,0.0,237.75,31.72,89.57,1.0,53.54,1.0,110.08,0.0,42.7,0.23,16220181,1.0,50.04
517,2022-10-04 01:33:05,0.0,61.97,0.0,0.59,0.0,237.71,31.61,89.57,1.0,53.44,1.0,110.09,0.0,42.65,0.23,16220181,1.0,49.99
516,2022-10-04 01:36:05,0.0,61.98,0.0,0.59,0.0,241.66,32.01,89.57,1.0,54.71,1.0,110.09,0.0,43.93,0.23,16220181,1.0,49.98
515,2022-10-04 01:39:05,0.0,61.98,0.0,0.58,0.0,242.29,32.17,89.57,1.0,55.15,1.0,110.09,0.0,44.34,0.23,16220181,1.0,50.04
514,2022-10-04 01:42:05,0.0,61.98,0.0,0.58,0.0,243.97,32.24,89.57,1.0,55.53,1.0,110.09,0.0,44.76,0.23,16220181,1.0,50.04
513,2022-10-04 01:45:05,0.0,61.98,0.0,0.59,0.0,238.44,31.72,89.57,1.0,53.6,1.0,110.1,0.0,42.78,0.23,16220181,1.0,50.04
512,2022-10-04 01:48:05,0.0,61.98,0.0,0.6,0.0,233.24,31.28,89.58,1.0,51.87,1.0,110.1,0.0,40.96,0.22,16220181,1.0,50.04
511,2022-10-04 01:51:05,0.0,61.99,0.0,0.59,0.0,239.02,31.77,89.58,1.0,53.83,1.0,110.1,0.0,43.02,0.23,16220181,1.0,50.05
510,2022-10-04 01:54:05,0.0,61.99,0.0,0.6,0.0,236.41,31.59,89.58,1.0,52.96,1.0,110.1,0.0,42.07,0.22,16220181,1.0,50.04
529,2022-10-04 01:57:05,0.0,61.99,0.0,0.58,0.0,243.57,32.24,89.58,1.0,55.44,1.0,110.11,0.0,44.65,0.23,16220181,1.0,50.06
528,2022-10-04 02:00:05,0.0,61.99,0.0,0.79,0.0,228.3,1249.16,89.58,1.0,1581.75,0.79,110.11,0.0,970.33,6.93,16220181,1.0,50.04
527,2022-10-04 02:03:05,0.0,62.04,0.0,0.85,0.0,226.74,1501.9,89.66,1.0,1772.02,0.85,110.2,0.0,940.4,7.82,16220181,1.0,50.02
526,2022-10-04 02:06:05,0.0,62.04,0.0,0.71,0.0,241.66,38.86,89.66,1.0,54.62,1.0,110.2,0.0,37.99,0.23,16220181,1.0,49.99
525,2022-10-04 02:09:05,0.0,62.1,0.0,0.43,0.0,236.17,380.19,89.73,1.0,888.85,0.43,110.29,0.0,803.43,3.76,16220181,1.0,49.99
524,2022-10-04 02:12:05,0.0,62.1,0.0,0.71,0.0,242.73,38.95,89.74,1.0,54.95,1.0,110.3,0.0,38.38,0.23,16220181,1.0,50.01
523,2022-10-04 02:15:05,0.0,62.15,0.0,0.4,0.0,237.16,333.36,89.81,1.0,828.73,0.4,110.39,0.0,758.73,3.49,16220181,1.0,50.03
522,2022-10-04 02:18:05,0.0,62.15,0.0,0.72,0.0,239.37,38.59,89.81,1.0,53.91,1.0,110.39,0.0,37.26,0.23,16220181,1.0,49.99
521,2022-10-04 02:21:05,0.0,62.17,0.0,0.59,0.0,240.59,32.44,89.84,1.0,55.14,1.0,110.43,0.0,44.15,0.23,16220181,1.0,49.99
520,2022-10-04 02:24:05,0.0,62.17,0.0,0.58,0.0,243.87,32.51,89.84,1.0,55.9,1.0,110.43,0.0,45.01,0.23,16220181,1.0,50.04
539,2022-10-04 02:27:05,0.0,62.18,0.0,0.58,0.0,243.49,32.23,89.85,1.0,55.52,1.0,110.43,0.0,44.75,0.23,16220181,1.0,50.04
538,2022-10-04 02:30:06,0.0,62.18,0.0,0.58,0.0,245.38,32.42,89.85,1.0,56.24,1.0,110.43,0.0,45.49,0.23,16220181,1.0,50.03
537,2022-10-04 02:33:05,0.0,62.18,0.0,0.59,0.0,240.43,31.93,89.85,1.0,54.43,1.0,110.44,0.0,43.64,0.23,16220181,1.0,49.98
536,2022-10-04 02:36:05,0.0,62.18,0.0,0.58,0.0,242.96,31.99,89.85,1.0,55.1,1.0,110.44,0.0,44.42,0.23,16220181,1.0,49.95
535,2022-10-04 02:39:05,0.0,62.18,0.0,0.58,0.0,242.41,31.95,89.85,1.0,54.98,1.0,110.44,0.0,44.29,0.23,16220181,1.0,50.0
534,2022-10-04 02:42:05,0.0,62.19,0.0,0.58,0.0,245.91,32.45,89.85,1.0,56.26,1.0,110.45,0.0,45.5,0.23,16220181,1.0,50.01
533,2022-10-04 02:45:05,0.0,62.19,0.0,0.58,0.0,244.75,32.19,89.86,1.0,55.8,1.0,110.45,0.0,45.12,0.23,16220181,1.0,50.03
532,2022-10-04 02:48:05,0.0,62.19,0.0,0.58,0.0,245.42,32.31,89.86,1.0,55.96,1.0,110.45,0.0,45.22,0.23,16220181,1.0,50.0
531,2022-10-04 02:51:05,0.0,62.19,0.0,0.58,0.0,242.59,32.03,89.86,1.0,54.92,1.0,110.45,0.0,44.17,0.23,16220181,1.0,49.96
530,2022-10-04 02:54:05,0.0,62.2,0.0,0.58,0.0,242.32,31.91,89.86,1.0,54.86,1.0,110.46,0.0,44.18,0.23,16220181,1.0,49.93
549,2022-10-04 02:57:05,0.0,62.2,0.0,0.59,0.0,242.07,32.25,89.86,1.0,55.1,1.0,110.46,0.0,44.23,0.23,16220181,1.0,49.19
548,2022-10-04 03:00:05,0.0,62.2,0.0,0.59,0.0,241.53,32.13,89.86,1.0,54.68,1.0,110.46,0.0,43.81,0.23,16220181,1.0,50.0
547,2022-10-04 03:03:05,0.0,62.2,0.0,0.57,0.0,249.1,32.91,89.86,1.0,57.49,1.0,110.47,0.0,46.67,0.23,16220181,1.0,50.02
546,2022-10-04 03:06:06,0.0,62.22,0.0,0.79,0.0,240.41,1499.98,89.89,1.0,1906.45,0.79,110.5,0.0,1176.7,7.93,16220181,1.0,50.0
545,2022-10-04 03:09:05,0.0,62.26,0.0,0.71,0.0,242.4,39.2,89.94,1.0,54.98,1.0,110.56,0.0,38.16,0.23,16220181,1.0,49.99
544,2022-10-04 03:12:05,0.0,62.28,0.0,0.82,0.0,233.49,1500.75,89.97,1.0,1828.79,0.82,110.6,0.0,1045.09,7.83,16220181,1.0,50.02
543,2022-10-04 03:15:05,0.0,62.32,0.0,0.7,0.0,247.3,39.7,90.02,1.0,56.88,1.0,110.66,0.0,40.32,0.23,16220181,1.0,49.98
542,2022-10-04 03:18:05,0.0,62.34,0.0,0.81,0.0,236.98,1507.72,90.04,1.0,1869.87,0.81,110.69,0.0,1105.97,7.89,16220181,1.0,49.94
541,2022-10-04 03:21:05,0.0,62.38,0.0,0.7,0.0,248.74,40.03,90.09,1.0,57.41,1.0,110.75,0.0,40.74,0.23,16220181,1.0,49.96
540,2022-10-04 03:24:05,0.0,62.38,0.0,0.79,0.0,239.29,1495.2,90.1,1.0,1886.08,0.79,110.76,0.0,1149.65,7.88,16220181,1.0,49.93
559,2022-10-04 03:27:06,0.0,62.4,0.0,0.58,0.0,245.33,32.51,90.12,1.0,56.52,1.0,110.79,0.0,45.78,0.23,16220181,1.0,49.91
558,2022-10-04 03:30:06,0.0,62.4,0.0,0.57,0.0,247.76,32.69,90.13,1.0,57.18,1.0,110.8,0.0,46.45,0.23,16220181,1.0,49.94
557,2022-10-04 03:33:06,0.0,62.41,0.0,0.58,0.0,245.29,32.35,90.13,1.0,56.22,1.0,110.8,0.0,45.52,0.23,16220181,1.0,49.94
556,2022-10-04 03:36:06,0.0,62.41,0.0,0.56,0.0,252.38,32.96,90.13,1.0,58.86,1.0,110.8,0.0,48.27,0.23,16220181,1.0,49.96
555,2022-10-04 03:39:06,0.0,62.41,0.0,0.56,0.0,254.95,33.23,90.13,1.0,59.76,1.0,110.8,0.0,49.17,0.23,16220181,1.0,50.04
554,2022-10-04 03:42:06,0.0,62.41,0.0,0.58,0.0,244.66,32.12,90.13,1.0,55.68,1.0,110.81,0.0,45.03,0.23,16220181,1.0,50.04
553,2022-10-04 03:45:06,0.0,62.41,0.0,0.57,0.0,248.73,32.5,90.13,1.0,57.21,1.0,110.81,0.0,46.61,0.23,16220181,1.0,50.04
552,2022-10-04 03:48:06,0.0,62.42,0.0,0.57,0.0,249.92,32.72,90.14,1.0,57.68,1.0,110.81,0.0,47.03,0.23,16220181,1.0,49.99
551,2022-10-04 03:51:06,0.0,62.42,0.0,0.56,0.0,250.7,32.58,90.14,1.0,57.86,1.0,110.82,0.0,47.34,0.23,16220181,1.0,50.01
550,2022-10-04 03:54:06,0.0,62.42,0.0,0.57,0.0,248.01,32.56,90.14,1.0,57.04,1.0,110.82,0.0,46.37,0.23,16220181,1.0,50.01
569,2022-10-04 03:57:06,0.0,62.42,0.0,0.57,0.0,248.93,32.67,90.14,1.0,57.45,1.0,110.82,0.0,46.79,0.23,16220181,1.0,50.07
568,2022-10-04 04:00:06,0.0,62.43,0.0,0.57,0.0,247.6,32.46,90.14,1.0,56.75,1.0,110.82,0.0,46.09,0.23,16220181,1.0,50.05
567,2022-10-04 04:03:06,0.0,62.43,0.0,0.57,0.0,249.26,32.61,90.14,1.0,57.43,1.0,110.83,0.0,46.8,0.23,16220181,1.0,50.02
566,2022-10-04 04:06:06,0.0,62.43,0.0,0.56,0.0,251.69,32.98,90.15,1.0,58.39,1.0,110.83,0.0,47.7,0.23,16220181,1.0,49.98
565,2022-10-04 04:09:06,0.0,62.43,0.0,0.58,0.0,246.32,32.5,90.15,1.0,56.46,1.0,110.83,0.0,45.7,0.23,16220181,1.0,49.98
564,2022-10-04 04:12:06,0.0,62.47,0.0,0.78,0.0,243.09,1519.84,90.2,1.0,1950.65,0.78,110.9,0.0,1222.75,8.02,16220181,1.0,50.04
563,2022-10-04 04:15:06,0.0,62.49,0.0,0.68,0.0,253.16,40.25,90.22,1.0,59.04,1.0,110.93,0.0,42.76,0.23,16220181,1.0,50.08
562,2022-10-04 04:18:06,0.0,62.54,0.0,0.8,0.0,238.48,1503.86,90.28,1.0,1878.75,0.8,111.0,0.0,1126.1,7.88,16220181,1.0,50.05
561,2022-10-04 04:21:06,0.0,62.55,0.0,0.69,0.0,248.78,39.57,90.3,1.0,57.02,1.0,111.03,0.0,40.65,0.23,16220181,1.0,50.02
560,2022-10-04 04:24:06,0.0,62.59,0.0,0.8,0.0,239.65,1511.92,90.34,1.0,1901.67,0.8,111.08,0.0,1153.46,7.93,16220181,1.0,50.01
579,2022-10-04 04:27:06,0.0,62.61,0.0,0.69,0.0,251.35,40.01,90.38,1.0,58.21,1.0,111.13,0.0,41.86,0.23,16220181,1.0,50.03
578,2022-10-04 04:30:06,0.0,62.63,0.0,0.58,0.0,251.72,35.9,90.39,1.0,61.52,1.0,111.14,0.0,49.46,0.24,16220181,1.0,50.05
577,2022-10-04 04:33:06,0.0,62.63,0.0,0.58,0.0,242.78,32.1,90.39,1.0,55.35,1.0,111.15,0.0,44.65,0.23,16220181,1.0,50.04
576,2022-10-04 04:36:06,0.0,62.63,0.0,0.57,0.0,247.7,32.46,90.39,1.0,57.07,1.0,111.15,0.0,46.47,0.23,16220181,1.0,50.04
575,2022-10-04 04:39:06,0.0,62.63,0.0,0.56,0.0,251.15,32.99,90.39,1.0,58.47,1.0,111.15,0.0,47.79,0.23,16220181,1.0,50.02
574,2022-10-04 04:42:06,0.0,62.64,0.0,0.56,0.0,250.11,32.72,90.4,1.0,57.93,1.0,111.16,0.0,47.32,0.23,16220181,1.0,50.03
573,2022-10-04 04:45:06,0.0,62.64,0.0,0.56,0.0,251.3,32.85,90.4,1.0,58.3,1.0,111.16,0.0,47.68,0.23,16220181,1.0,50.05
572,2022-10-04 04:48:06,0.0,62.64,0.0,0.57,0.0,250.39,32.97,90.4,1.0,58.09,1.0,111.16,0.0,47.35,0.23,16220181,1.0,50.09
571,2022-10-04 04:51:06,0.0,62.64,0.0,0.57,0.0,246.57,32.33,90.4,1.0,56.51,1.0,111.16,0.0,45.89,0.23,16220181,1.0,50.02
570,2022-10-04 04:54:06,0.0,62.64,0.0,0.57,0.0,249.15,32.64,90.4,1.0,57.5,1.0,111.17,0.0,46.87,0.23,16220181,1.0,49.98
589,2022-10-04 04:57:06,0.0,62.65,0.0,0.56,0.0,251.95,33.11,90.4,1.0,58.65,1.0,111.17,0.0,47.93,0.23,16220181,1.0,50.0
588,2022-10-04 05:00:06,0.0,62.65,0.0,0.57,0.0,246.92,32.46,90.41,1.0,56.59,1.0,111.17,0.0,45.89,0.23,16220181,1.0,50.07
587,2022-10-04 05:03:06,0.0,62.65,0.0,0.57,0.0,249.23,32.77,90.41,1.0,57.52,1.0,111.18,0.0,46.8,0.23,16220181,1.0,50.08
586,2022-10-04 05:06:06,0.0,62.65,0.0,0.56,0.0,253.53,33.2,90.41,1.0,59.12,1.0,111.18,0.0,48.43,0.23,16220181,1.0,49.98
585,2022-10-04 05:09:06,0.0,62.66,0.0,0.58,0.0,246.65,32.78,90.41,1.0,56.07,1.0,111.18,0.0,45.03,0.23,16220181,1.0,49.95
584,2022-10-04 05:12:06,0.0,62.66,0.0,0.56,0.0,251.78,33.11,90.41,1.0,58.61,1.0,111.18,0.0,47.89,0.23,16220181,1.0,49.95
583,2022-10-04 05:15:06,0.0,62.66,0.0,0.73,0.0,239.98,1273.94,90.42,1.0,1739.18,0.73,111.19,0.0,1184.0,7.25,16220181,1.0,49.99
582,2022-10-04 05:18:06,0.0,62.72,0.0,0.71,0.0,245.36,40.81,90.49,1.0,57.12,1.0,111.28,0.0,39.57,0.23,16220181,1.0,50.0
581,2022-10-04 05:21:06,0.0,62.72,0.0,0.77,0.0,239.21,1391.62,90.49,1.0,1806.23,0.77,111.28,0.0,1151.45,7.55,16220181,1.0,50.04
580,2022-10-04 05:24:06,0.0,62.78,0.0,0.7,0.0,251.57,41.06,90.56,1.0,59.07,1.0,111.38,0.0,42.04,0.23,16220181,1.0,50.02
599,2022-10-04 05:27:06,0.0,62.78,0.0,0.7,0.0,247.16,39.34,90.57,1.0,56.55,1.0,111.38,0.0,40.22,0.23,16220181,1.0,50.0
598,2022-10-04 05:30:06,0.0,62.83,0.0,0.79,0.0,240.08,1511.17,90.63,1.0,1904.7,0.79,111.46,0.0,1159.41,7.93,16220181,1.0,50.03
597,2022-10-04 05:33:06,0.0,62.84,0.0,0.68,0.0,250.99,39.83,90.64,1.0,58.23,1.0,111.48,0.0,42.05,0.23,16220181,1.0,50.09
596,2022-10-04 05:36:06,0.0,62.84,0.0,0.57,0.0,249.8,33.03,90.65,1.0,58.15,1.0,111.48,0.0,47.38,0.23,16220181,1.0,50.05
595,2022-10-04 05:39:06,0.0,62.85,0.0,0.57,0.0,249.06,32.8,90.65,1.0,57.68,1.0,111.49,0.0,46.98,0.23,16220181,1.0,49.99
594,2022-10-04 05:42:06,0.0,62.85,0.0,0.57,0.0,250.42,32.81,90.65,1.0,58.0,1.0,111.49,0.0,47.35,0.23,16220181,1.0,50.0
593,2022-10-04 05:45:06,0.0,62.85,0.0,0.56,0.0,252.13,33.0,90.65,1.0,58.7,1.0,111.49,0.0,48.06,0.23,16220181,1.0,50.07
592,2022-10-04 05:48:06,0.0,62.85,0.0,0.57,0.0,249.34,32.75,90.65,1.0,57.55,1.0,111.49,0.0,46.85,0.23,16220181,1.0,50.07
591,2022-10-04 05:51:06,0.0,62.86,0.0,0.57,0.0,247.45,32.63,90.65,1.0,57.01,1.0,111.5,0.0,46.28,0.23,16220181,1.0,50.0
590,2022-10-04 05:54:06,0.0,62.86,0.0,0.57,0.0,245.68,32.32,90.65,1.0,56.21,1.0,111.5,0.0,45.53,0.23,16220181,1.0,50.04
609,2022-10-04 05:57:06,0.0,62.86,0.0,0.57,0.0,248.54,32.55,90.66,1.0,57.26,1.0,111.5,0.0,46.64,0.23,16220181,1.0,50.04
608,2022-10-04 06:00:06,0.0,62.86,0.0,0.56,0.0,251.59,32.91,90.66,1.0,58.37,1.0,111.51,0.0,47.73,0.23,16220181,1.0,50.09
607,2022-10-04 06:03:06,0.0,62.87,0.0,0.57,0.0,249.94,32.7,90.66,1.0,57.59,1.0,111.51,0.0,46.93,0.23,16220181,1.0,50.12
606,2022-10-04 06:06:06,0.0,62.87,0.0,0.57,0.0,249.53,32.82,90.66,1.0,57.59,1.0,111.51,0.0,46.85,0.23,16220181,1.0,50.09
605,2022-10-04 06:09:06,0.0,62.87,0.0,0.57,0.0,249.35,32.82,90.66,1.0,57.55,1.0,111.51,0.0,46.8,0.23,16220181,1.0,50.02
604,2022-10-04 06:12:06,0.0,62.87,0.0,0.57,0.0,249.4,32.79,90.66,1.0,57.56,1.0,111.52,0.0,46.84,0.23,16220181,1.0,50.01
603,2022-10-04 06:15:06,0.0,62.88,0.0,0.57,0.0,249.41,32.82,90.67,1.0,57.56,1.0,111.52,0.0,46.82,0.23,16220181,1.0,49.99
602,2022-10-04 06:18:06,0.0,62.88,0.0,0.57,0.0,250.63,33.04,90.67,1.0,58.15,1.0,111.52,0.0,47.37,0.23,16220181,1.0,50.01
601,2022-10-04 06:21:06,0.0,62.9,0.0,0.78,0.0,240.22,1473.07,90.69,1.0,1882.84,0.78,111.56,0.0,1172.67,7.84,16220181,1.0,50.04
600,2022-10-04 06:24:06,0.0,62.94,0.0,0.7,0.0,248.5,40.15,90.74,1.0,57.65,1.0,111.62,0.0,40.96,0.23,16220181,1.0,50.01
619,2022-10-04 06:27:06,0.0,62.96,0.0,0.8,0.0,237.62,1488.45,90.77,1.0,1862.75,0.8,111.66,0.0,1119.98,7.84,16220181,1.0,49.96
618,2022-10-04 06:30:06,0.0,63.0,0.0,0.69,0.0,250.49,40.14,90.82,1.0,58.31,1.0,111.72,0.0,41.87,0.23,16220181,1.0,49.99
617,2022-10-04 06:33:06,0.0,63.01,0.0,0.8,0.0,234.9,1444.46,90.83,1.0,1794.92,0.8,111.74,0.0,1065.49,7.64,16220181,1.0,50.07
616,2022-10-04 06:36:06,0.0,63.05,0.0,0.71,0.0,242.4,39.39,90.89,1.0,55.46,1.0,111.81,0.0,38.65,0.23,16220181,1.0,50.05
615,2022-10-04 06:39:06,0.0,63.05,0.0,0.71,0.0,241.99,38.9,90.9,1.0,55.08,1.0,111.81,0.0,38.61,0.23,16220181,1.0,50.03
614,2022-10-04 06:42:06,0.0,63.06,0.0,0.58,0.0,242.13,32.12,90.9,1.0,55.21,1.0,111.82,0.0,44.45,0.23,16220181,1.0,50.04
613,2022-10-04 06:45:06,0.0,63.06,0.0,0.58,0.0,242.29,32.38,90.9,1.0,55.44,1.0,111.82,0.0,44.55,0.23,16220181,1.0,50.0
612,2022-10-04 06:48:06,0.0,63.06,0.0,0.58,0.0,242.56,32.3,90.9,1.0,55.3,1.0,111.82,0.0,44.44,0.23,16220181,1.0,50.05
611,2022-10-04 06:51:06,0.0,63.06,0.0,0.58,0.0,243.9,32.25,90.9,1.0,55.61,1.0,111.82,0.0,44.85,0.23,16220181,1.0,50.04
610,2022-10-04 06:54:06,0.0,63.07,0.0,0.6,0.0,234.44,31.41,90.9,1.0,52.51,1.0,111.83,0.0,41.67,0.22,16220181,1.0,50.02
629,2022-10-04 06:57:06,0.0,63.07,0.0,0.6,0.0,235.05,31.47,90.91,1.0,52.65,1.0,111.83,0.0,41.79,0.22,16220181,1.0,50.09
628,2022-10-04 07:00:06,0.0,63.07,0.0,0.58,0.0,244.41,32.35,90.91,1.0,55.73,1.0,111.83,0.0,44.92,0.23,16220181,1.0,50.09
627,2022-10-04 07:03:06,0.0,63.07,0.0,0.58,0.0,242.33,32.2,90.91,1.0,55.15,1.0,111.83,0.0,44.33,0.23,16220181,1.0,50.1
626,2022-10-04 07:06:06,0.0,63.07,0.0,0.58,0.0,243.0,32.24,90.91,1.0,55.31,1.0,111.84,0.0,44.49,0.23,16220181,1.0,50.05
625,2022-10-04 07:09:06,0.0,63.08,0.0,0.58,0.0,242.84,32.27,90.91,1.0,55.27,1.0,111.84,0.0,44.43,0.23,16220181,1.0,50.04
624,2022-10-04 07:12:06,0.0,63.08,0.0,0.58,0.0,247.23,32.74,90.91,1.0,56.86,1.0,111.84,0.0,46.03,0.23,16220181,1.0,49.98
623,2022-10-04 07:15:06,0.0,63.08,0.0,0.58,0.0,247.33,32.79,90.91,1.0,56.98,1.0,111.85,0.0,46.14,0.23,16220181,1.0,50.04
622,2022-10-04 07:18:06,0.0,63.08,0.0,0.57,0.0,248.96,32.85,90.92,1.0,57.46,1.0,111.85,0.0,46.67,0.23,16220181,1.0,50.09
621,2022-10-04 07:21:06,0.0,63.09,0.0,0.58,0.0,244.76,32.67,90.92,1.0,56.1,1.0,111.85,0.0,45.15,0.23,16220181,1.0,50.09
620,2022-10-04 07:24:06,0.0,63.09,0.0,0.58,0.0,246.95,32.93,90.92,1.0,56.9,1.0,111.85,0.0,45.94,0.23,16220181,1.0,50.07
633,2022-10-04 07:27:06,0.0,63.13,0.0,0.81,0.0,233.98,1466.34,90.97,1.0,1805.76,0.81,111.92,0.0,1053.87,7.72,16220181,1.0,50.04
632,2022-10-04 07:30:06,0.0,63.14,0.0,0.7,0.0,246.37,39.81,90.99,1.0,56.67,1.0,111.95,0.0,39.92,0.23,16220181,1.0,50.04
631,2022-10-04 07:33:06,0.0,63.18,0.0,0.81,0.0,236.63,1492.41,91.05,1.0,1853.19,0.81,112.01,0.0,1098.65,7.83,16220181,1.0,50.0
630,2022-10-04 07:36:06,0.0,63.2,0.0,0.7,0.0,244.49,39.11,91.07,1.0,55.74,1.0,112.04,0.0,39.32,0.23,16220181,1.0,50.05
